Data;tipoOperazione(pubblicazione);idAnnuncio;idAbitazione;M2;prezzoM2Proposto
2010_02_02;pubblicazione;1000;EDQH;300;5109
2010_02_02;pubblicazione;1036;FSMK;50;1282
2010_02_02;pubblicazione;1178;DEPU;50;3607
2010_02_02;pubblicazione;1555;FYIN;300;4709
2010_02_02;pubblicazione;1835;AQYA;50;3666
2010_02_02;pubblicazione;1885;FRSO;200;6952
2010_02_02;pubblicazione;1941;CIDD;180;5805
2010_02_02;rimozione;834
2010_02_02;rimozione;1160
2010_02_02;rimozione;1646
2010_02_03;pubblicazione;69;FFFE;100;3360
2010_02_03;pubblicazione;129;BMCI;100;5165
2010_02_03;pubblicazione;247;FDUV;200;7887
2010_02_03;pubblicazione;315;FAXO;200;2341
2010_02_03;pubblicazione;334;FVBI;100;2217
2010_02_03;pubblicazione;404;FAAF;100;3645
2010_02_03;pubblicazione;426;BWDR;300;5372
2010_02_03;pubblicazione;433;CKVV;200;6425
2010_02_03;pubblicazione;1170;FHHS;300;9733
2010_02_03;pubblicazione;1272;CSWH;300;8165
2010_02_03;pubblicazione;1513;FUFL;150;7910
2010_02_03;pubblicazione;1606;AQNK;120;6298
2010_02_03;pubblicazione;1788;FDGY;300;2136
2010_02_03;rimozione;333
2010_02_03;rimozione;1959
2010_02_04;pubblicazione;65;EQNO;90;6542
2010_02_04;pubblicazione;196;CUAO;200;3839
2010_02_04;pubblicazione;324;CNMR;90;3603
2010_02_04;pubblicazione;483;FXIE;150;6423
2010_02_04;pubblicazione;750;EDYY;150;4799
2010_02_04;pubblicazione;771;EUEL;120;4133
2010_02_04;pubblicazione;977;CFLF;200;8738
2010_02_04;pubblicazione;1139;ELWN;120;8927
2010_02_04;pubblicazione;1147;BOAX;200;5685
2010_02_04;pubblicazione;1253;FTOE;100;3952
2010_02_04;pubblicazione;1325;DIGC;90;5974
2010_02_04;pubblicazione;1399;ABYX;50;6683
2010_02_04;pubblicazione;1633;FIUQ;90;8427
2010_02_04;pubblicazione;1690;AUDK;180;2476
2010_02_04;pubblicazione;1760;ADOC;100;3430
2010_02_04;pubblicazione;1900;FKOG;100;1939
2010_02_04;pubblicazione;1949;ABAD;120;9824
2010_02_04;rimozione;629
2010_02_04;rimozione;1356
2010_02_04;rimozione;1894
2010_02_04;rimozione;1929
2010_02_05;pubblicazione;49;DVIK;300;7047
2010_02_05;pubblicazione;155;EIVT;100;6238
2010_02_05;pubblicazione;372;EPMF;300;9635
2010_02_05;pubblicazione;484;AIMD;150;6160
2010_02_05;pubblicazione;590;FTCA;100;7228
2010_02_05;pubblicazione;931;GABV;50;4156
2010_02_05;pubblicazione;1044;ELGC;50;3065
2010_02_05;pubblicazione;1111;FRLY;90;2578
2010_02_05;pubblicazione;1134;EBUY;300;6947
2010_02_05;pubblicazione;1145;BSIF;150;3749
2010_02_05;pubblicazione;1249;GGGT;200;5623
2010_02_05;pubblicazione;1314;EURE;180;8431
2010_02_05;pubblicazione;1486;EXBE;100;9150
2010_02_05;pubblicazione;1657;DHLK;150;8744
2010_02_05;pubblicazione;1829;BMIG;100;5844
2010_02_05;rimozione;1137
2010_02_06;pubblicazione;59;DJWA;90;3997
2010_02_06;pubblicazione;81;AKAR;200;2278
2010_02_06;pubblicazione;627;FQIJ;180;1067
2010_02_06;pubblicazione;649;EDXN;100;4095
2010_02_06;pubblicazione;828;DTVW;100;2606
2010_02_06;pubblicazione;1169;CNRQ;120;7562
2010_02_06;pubblicazione;1278;ADEO;50;2681
2010_02_06;pubblicazione;1496;FBMF;180;1013
2010_02_06;pubblicazione;1755;FTYB;100;4015
2010_02_06;pubblicazione;1921;AMFU;300;3736
2010_02_06;pubblicazione;1924;DKYP;150;8222
2010_02_06;pubblicazione;1958;DDVH;180;3497
2010_02_06;rimozione;489
2010_02_06;rimozione;577
2010_02_06;rimozione;653
2010_02_06;rimozione;1003
2010_02_06;rimozione;1036
2010_02_06;rimozione;1691
2010_02_07;pubblicazione;42;DTHA;100;7011
2010_02_07;pubblicazione;257;FYQH;100;9708
2010_02_07;pubblicazione;851;EFBI;120;6203
2010_02_07;pubblicazione;1012;DTMR;50;7928
2010_02_07;pubblicazione;1050;ADMT;50;6715
2010_02_07;pubblicazione;1124;FIEB;180;2912
2010_02_07;pubblicazione;1127;FJAE;90;7242
2010_02_07;pubblicazione;1166;CVIM;200;1595
2010_02_07;pubblicazione;1227;ESAH;150;1824
2010_02_07;pubblicazione;1296;EBWO;90;3693
2010_02_07;pubblicazione;1320;CTHP;120;3687
2010_02_07;pubblicazione;1453;ETMN;100;9214
2010_02_07;rimozione;198
2010_02_07;rimozione;289
2010_02_07;rimozione;918
2010_02_08;pubblicazione;39;EYQX;300;6720
2010_02_08;pubblicazione;86;FMIJ;100;7136
2010_02_08;pubblicazione;634;FXFF;120;1449
2010_02_08;pubblicazione;665;CGQQ;150;2377
2010_02_08;pubblicazione;669;DMGN;150;8256
2010_02_08;pubblicazione;762;CMFH;100;9544
2010_02_08;pubblicazione;1167;BUSF;100;6978
2010_02_08;pubblicazione;1259;CFAX;120;3659
2010_02_08;pubblicazione;1361;BMSM;90;1047
2010_02_08;pubblicazione;1390;BYSH;120;2096
2010_02_08;pubblicazione;1483;BXYW;50;9952
2010_02_08;pubblicazione;1747;DPAT;90;4069
2010_02_08;pubblicazione;1998;AASW;90;1166
2010_02_08;rimozione;687
2010_02_08;rimozione;798
2010_02_08;rimozione;1041
2010_02_08;rimozione;1044
2010_02_08;rimozione;1719
2010_02_09;pubblicazione;53;BPOA;180;8694
2010_02_09;pubblicazione;92;DHHF;200;3878
2010_02_09;pubblicazione;103;ESYV;50;6750
2010_02_09;pubblicazione;190;FOVE;150;3093
2010_02_09;pubblicazione;297;GGYF;90;4804
2010_02_09;pubblicazione;636;ANIY;150;3505
2010_02_09;pubblicazione;707;DVCP;120;6923
2010_02_09;pubblicazione;841;CYVP;150;4397
2010_02_09;pubblicazione;1620;FPLT;200;2224
2010_02_09;pubblicazione;1766;BLQK;100;1371
2010_02_09;pubblicazione;1952;GCNQ;180;2052
2010_02_09;rimozione;842
2010_02_09;rimozione;1201
2010_02_09;rimozione;1668
2010_02_10;pubblicazione;57;DQHP;150;7714
2010_02_10;pubblicazione;133;ESIX;200;9457
2010_02_10;pubblicazione;384;BVNF;150;8237
2010_02_10;pubblicazione;1028;CLWN;120;4179
2010_02_10;pubblicazione;1143;BIUR;120;9434
2010_02_10;pubblicazione;1238;EJHV;150;2860
2010_02_10;pubblicazione;1435;CYYA;120;2267
2010_02_10;pubblicazione;1526;CFAQ;120;9933
2010_02_10;pubblicazione;1603;CNEC;180;9606
2010_02_10;pubblicazione;1725;CWDP;120;6744
2010_02_10;pubblicazione;1782;BLEQ;100;5893
2010_02_10;pubblicazione;1883;ANHA;120;8928
2010_02_10;rimozione;688
2010_02_10;rimozione;1066
2010_02_10;rimozione;1107
2010_02_10;rimozione;1432
2010_02_11;catasto;5748;CBUD;90;2101
2010_02_11;pubblicazione;591;BUDN;90;9579
2010_02_11;pubblicazione;820;BLUF;90;7723
2010_02_11;pubblicazione;1015;BYWW;180;2176
2010_02_11;pubblicazione;1042;CMEW;150;8993
2010_02_11;pubblicazione;1220;DTYM;120;1644
2010_02_11;pubblicazione;1421;EAMX;120;7685
2010_02_11;pubblicazione;1628;EPCL;120;1510
2010_02_11;pubblicazione;1664;DRLA;180;8435
2010_02_11;pubblicazione;1772;ENOO;300;1417
2010_02_11;pubblicazione;1965;CVMP;50;3692
2010_02_11;rimozione;702
2010_02_11;rimozione;1697
2010_02_11;rimozione;1991
2010_02_12;pubblicazione;52;DMOL;200;9361
2010_02_12;pubblicazione;174;DXJB;200;1232
2010_02_12;pubblicazione;253;FMEP;150;8846
2010_02_12;pubblicazione;434;CUHJ;300;7785
2010_02_12;pubblicazione;446;BBAV;50;3456
2010_02_12;pubblicazione;459;COCA;120;6015
2010_02_12;pubblicazione;575;BBTK;120;9537
2010_02_12;pubblicazione;603;CMEQ;150;4706
2010_02_12;pubblicazione;763;DLRR;120;8029
2010_02_12;pubblicazione;815;AWOP;100;8200
2010_02_12;pubblicazione;1135;BYRU;90;9072
2010_02_12;pubblicazione;1332;FWIG;50;9962
2010_02_12;pubblicazione;1449;DLWB;120;6593
2010_02_12;pubblicazione;1583;DHKF;50;1377
2010_02_12;pubblicazione;1617;CAIX;90;8183
2010_02_12;pubblicazione;1707;EVMR;180;7950
2010_02_12;pubblicazione;1974;EXKL;120;7716
2010_02_12;rimozione;367
2010_02_12;rimozione;590
2010_02_12;rimozione;1000
2010_02_12;rimozione;1145
2010_02_13;pubblicazione;211;AVTM;50;5869
2010_02_13;pubblicazione;383;EGHD;180;1513
2010_02_13;pubblicazione;736;FYUW;200;9829
2010_02_13;pubblicazione;839;CHOU;50;3001
2010_02_13;pubblicazione;864;BSTU;150;3610
2010_02_13;pubblicazione;1362;AMEF;180;3023
2010_02_13;rimozione;744
2010_02_14;pubblicazione;195;CERX;200;2195
2010_02_14;pubblicazione;236;DYFP;50;7980
2010_02_14;pubblicazione;278;GAHK;180;9616
2010_02_14;pubblicazione;655;DVHM;90;7794
2010_02_14;pubblicazione;689;FEUX;50;5188
2010_02_14;pubblicazione;718;CMNJ;200;4417
2010_02_14;pubblicazione;806;DIKR;90;7165
2010_02_14;pubblicazione;845;FERC;150;6977
2010_02_14;pubblicazione;928;BPFX;100;6840
2010_02_14;pubblicazione;989;FENL;90;4362
2010_02_14;pubblicazione;1156;BJRY;120;5788
2010_02_14;pubblicazione;1266;BPDH;90;2862
2010_02_14;pubblicazione;1363;CDMN;180;5972
2010_02_14;pubblicazione;1406;BJAC;100;1064
2010_02_14;pubblicazione;1614;ATDI;300;5989
2010_02_14;pubblicazione;1890;CJFN;100;3112
2010_02_14;pubblicazione;1994;BRDJ;300;7333
2010_02_14;rimozione;652
2010_02_14;rimozione;1010
2010_02_14;rimozione;1206
2010_02_14;rimozione;1215
2010_02_14;rimozione;1501
2010_02_15;pubblicazione;370;FQWV;120;8536
2010_02_15;pubblicazione;418;BMPG;200;3040
2010_02_15;pubblicazione;583;FDYU;150;6029
2010_02_15;pubblicazione;588;EASE;50;9946
2010_02_15;pubblicazione;790;CAXG;50;3636
2010_02_15;pubblicazione;1305;CUUF;300;5679
2010_02_15;pubblicazione;1334;DMNB;50;2047
2010_02_15;pubblicazione;1367;FDTX;100;2697
2010_02_15;pubblicazione;1416;AQTB;120;9074
2010_02_15;pubblicazione;1455;EQCQ;90;5144
2010_02_15;pubblicazione;1654;CXKI;150;4069
2010_02_15;pubblicazione;1850;DAMX;120;2948
2010_02_15;rimozione;196
2010_02_15;rimozione;735
2010_02_15;rimozione;1057
2010_02_15;rimozione;1062
2010_02_15;rimozione;1782
2010_02_15;rimozione;1832
2010_02_16;catasto;8928;CKDM;200;3423
2010_02_16;pubblicazione;134;CCBS;100;5965
2010_02_16;pubblicazione;244;BSLN;100;8087
2010_02_16;pubblicazione;751;FACM;50;6167
2010_02_16;pubblicazione;871;GIEX;50;1672
2010_02_16;pubblicazione;922;CMAO;90;5931
2010_02_16;pubblicazione;1284;DYAE;50;1117
2010_02_16;pubblicazione;1700;BXDN;120;2056
2010_02_16;pubblicazione;1745;DPGO;120;7152
2010_02_16;pubblicazione;1983;BHGA;300;1018
2010_02_16;rimozione;453
2010_02_16;rimozione;890
2010_02_16;rimozione;1242
2010_02_16;rimozione;1381
2010_02_16;rimozione;1394
2010_02_16;rimozione;1520
2010_02_16;rimozione;1545
2010_02_17;catasto;6042;DLUU;180;4264
2010_02_17;pubblicazione;11;FOPN;100;4476
2010_02_17;pubblicazione;325;ESDD;50;7819
2010_02_17;pubblicazione;613;DKVW;50;2013
2010_02_17;pubblicazione;614;GANR;100;7367
2010_02_17;pubblicazione;1180;CGHC;180;5237
2010_02_17;pubblicazione;1852;BFEI;50;4841
2010_02_17;pubblicazione;1989;BTQM;180;3152
2010_02_17;rimozione;161
2010_02_17;rimozione;370
2010_02_18;pubblicazione;28;CRHP;50;5652
2010_02_18;pubblicazione;60;BXBG;200;1762
2010_02_18;pubblicazione;443;DKNQ;150;8895
2010_02_18;pubblicazione;1151;FSWG;90;1161
2010_02_18;pubblicazione;1239;FRQX;90;9400
2010_02_18;pubblicazione;1364;EIUI;90;6273
2010_02_18;pubblicazione;1577;AWAH;180;2347
2010_02_18;pubblicazione;1588;DEAS;180;4259
2010_02_18;pubblicazione;1647;AMUX;90;5027
2010_02_18;pubblicazione;1826;FUQI;200;8664
2010_02_18;pubblicazione;1981;BYAH;180;9839
2010_02_18;rimozione;1092
2010_02_19;pubblicazione;225;AXRV;180;8211
2010_02_19;pubblicazione;487;CMAQ;150;6011
2010_02_19;pubblicazione;497;CXRV;180;4826
2010_02_19;pubblicazione;593;DMPL;120;3654
2010_02_19;pubblicazione;646;DELH;90;5104
2010_02_19;pubblicazione;667;GDLB;50;5241
2010_02_19;pubblicazione;893;DRGN;150;4716
2010_02_19;pubblicazione;1527;ATVX;200;6722
2010_02_19;pubblicazione;1563;CKLK;50;3896
2010_02_19;pubblicazione;1752;AIWT;180;2578
2010_02_19;pubblicazione;1758;ETDD;300;2309
2010_02_19;pubblicazione;1857;BPCX;50;8480
2010_02_19;pubblicazione;1863;BSBN;150;8282
2010_02_19;rimozione;162
2010_02_19;rimozione;953
2010_02_20;pubblicazione;100;AAOY;90;5470
2010_02_20;pubblicazione;477;ASHN;300;3482
2010_02_20;pubblicazione;498;BDVE;90;6403
2010_02_20;pubblicazione;511;BGRD;100;3612
2010_02_20;pubblicazione;1095;DACP;180;7025
2010_02_20;pubblicazione;1382;DFPU;100;2660
2010_02_20;pubblicazione;1612;CHEB;180;2175
2010_02_20;pubblicazione;1815;CPQP;180;8690
2010_02_20;pubblicazione;1861;EFBP;120;9743
2010_02_20;rimozione;763
2010_02_20;rimozione;1259
2010_02_20;rimozione;1588
2010_02_20;rimozione;1804
2010_02_21;catasto;8726;DEAS;180;4812
2010_02_21;pubblicazione;205;DKOW;120;4030
2010_02_21;pubblicazione;341;DPFD;300;7001
2010_02_21;pubblicazione;429;BTNN;150;2649
2010_02_21;pubblicazione;516;AEKL;150;4611
2010_02_21;pubblicazione;573;BWSF;100;4332
2010_02_21;pubblicazione;823;BQSH;180;2980
2010_02_21;pubblicazione;952;DACK;180;3448
2010_02_21;pubblicazione;978;BHKK;200;1267
2010_02_21;pubblicazione;1164;EFMW;300;6811
2010_02_21;pubblicazione;1250;EUYV;200;2784
2010_02_21;pubblicazione;1493;EXNC;200;5863
2010_02_21;pubblicazione;1597;DFEE;200;2490
2010_02_21;pubblicazione;1677;FILW;180;8121
2010_02_21;pubblicazione;1849;DRNE;200;7241
2010_02_21;pubblicazione;1856;EADR;90;5489
2010_02_21;pubblicazione;1886;CBSU;50;3777
2010_02_21;rimozione;70
2010_02_21;rimozione;1481
2010_02_21;rimozione;1740
2010_02_21;rimozione;1766
2010_02_22;pubblicazione;14;FGVO;50;1263
2010_02_22;pubblicazione;144;EHSP;200;8182
2010_02_22;pubblicazione;238;CVRJ;50;4553
2010_02_22;pubblicazione;308;BERR;100;3383
2010_02_22;pubblicazione;353;CDFK;150;8502
2010_02_22;pubblicazione;704;FWFB;50;8880
2010_02_22;pubblicazione;808;AOLG;300;1765
2010_02_22;pubblicazione;810;BPKG;90;6034
2010_02_22;pubblicazione;924;BPJQ;150;5372
2010_02_22;pubblicazione;1013;BTSU;100;3550
2010_02_22;pubblicazione;1081;DYDA;150;3895
2010_02_22;pubblicazione;1706;BDDJ;90;7036
2010_02_22;rimozione;440
2010_02_22;rimozione;872
2010_02_22;rimozione;1037
2010_02_22;rimozione;1625
2010_02_22;rimozione;1627
2010_02_22;rimozione;1736
2010_02_22;rimozione;1907
2010_02_23;pubblicazione;587;BVKN;150;9604
2010_02_23;pubblicazione;701;FYFH;300;6453
2010_02_23;pubblicazione;714;BYOT;150;5261
2010_02_23;pubblicazione;801;FALX;200;3922
2010_02_23;pubblicazione;849;BYUY;100;1465
2010_02_23;pubblicazione;1019;ASYN;150;5601
2010_02_23;pubblicazione;1100;EOKO;300;7272
2010_02_23;pubblicazione;1104;FFEQ;120;8604
2010_02_23;pubblicazione;1114;CEVS;90;7268
2010_02_23;pubblicazione;1262;FMBT;120;8107
2010_02_23;pubblicazione;1383;EOCE;100;8858
2010_02_23;pubblicazione;1419;AMVH;300;2027
2010_02_23;pubblicazione;1887;AEUB;300;7385
2010_02_23;rimozione;225
2010_02_23;rimozione;334
2010_02_23;rimozione;477
2010_02_23;rimozione;902
2010_02_23;rimozione;1253
2010_02_23;rimozione;1585
2010_02_24;pubblicazione;227;EBCP;150;4253
2010_02_24;pubblicazione;602;EGKH;50;7731
2010_02_24;pubblicazione;609;FJFI;100;8496
2010_02_24;pubblicazione;754;DOMG;150;1566
2010_02_24;pubblicazione;792;DHLF;120;5544
2010_02_24;pubblicazione;832;CLQV;50;1033
2010_02_24;pubblicazione;1211;AHWT;120;6831
2010_02_24;pubblicazione;1222;AGGE;50;1650
2010_02_24;pubblicazione;1264;BLAL;120;7722
2010_02_24;pubblicazione;1292;DBQE;100;1701
2010_02_24;pubblicazione;1396;FVWY;150;9980
2010_02_24;pubblicazione;1524;DFOL;150;6003
2010_02_24;pubblicazione;1531;BMRJ;100;1120
2010_02_24;pubblicazione;1542;FTDG;200;6762
2010_02_24;pubblicazione;1695;DSUB;300;6273
2010_02_24;pubblicazione;1786;DYEQ;200;1953
2010_02_24;rimozione;214
2010_02_24;rimozione;256
2010_02_24;rimozione;1320
2010_02_24;rimozione;1497
2010_02_25;pubblicazione;135;CBSY;90;7329
2010_02_25;pubblicazione;309;EHCH;150;3129
2010_02_25;pubblicazione;427;DEQW;300;6348
2010_02_25;pubblicazione;538;DTJC;120;3829
2010_02_25;pubblicazione;847;DMYS;50;5660
2010_02_25;pubblicazione;901;FICN;90;6832
2010_02_25;pubblicazione;983;BKSG;300;8096
2010_02_25;pubblicazione;1030;FBEK;90;6558
2010_02_25;pubblicazione;1244;EVHD;90;7732
2010_02_25;pubblicazione;1595;FCQP;200;4896
2010_02_25;pubblicazione;1634;ARVH;180;1418
2010_02_25;pubblicazione;1731;ALTQ;300;6670
2010_02_25;pubblicazione;1870;DDNY;90;1035
2010_02_25;pubblicazione;1944;DUHY;150;1425
2010_02_25;rimozione;450
2010_02_25;rimozione;780
2010_02_25;rimozione;1636
2010_02_26;pubblicazione;54;EOFD;90;9006
2010_02_26;pubblicazione;250;BXDJ;50;7189
2010_02_26;pubblicazione;302;ANNV;120;3411
2010_02_26;pubblicazione;326;EMGV;120;8691
2010_02_26;pubblicazione;508;AAKY;120;9711
2010_02_26;pubblicazione;668;FFGI;200;4510
2010_02_26;pubblicazione;912;BLXB;180;1102
2010_02_26;pubblicazione;1048;GCRW;180;8799
2010_02_26;rimozione;81
2010_02_26;rimozione;710
2010_02_26;rimozione;777
2010_02_26;rimozione;1030
2010_02_26;rimozione;1232
2010_02_26;rimozione;1399
2010_02_26;rimozione;1624
2010_02_27;pubblicazione;26;GCUU;90;6151
2010_02_27;pubblicazione;75;DXMJ;50;3652
2010_02_27;pubblicazione;78;CBGD;120;7943
2010_02_27;pubblicazione;298;AKKW;100;1287
2010_02_27;pubblicazione;330;EOWB;90;8312
2010_02_27;pubblicazione;456;DTCD;300;5089
2010_02_27;pubblicazione;563;CPRF;50;4128
2010_02_27;pubblicazione;606;CXKK;50;4749
2010_02_27;pubblicazione;945;AIGW;50;2930
2010_02_27;pubblicazione;1007;BXYL;200;6175
2010_02_27;pubblicazione;1021;AUGJ;120;5251
2010_02_27;pubblicazione;1186;AKAL;50;7972
2010_02_27;pubblicazione;1204;ANFV;50;1941
2010_02_27;pubblicazione;1255;EXXB;200;4334
2010_02_27;pubblicazione;1347;BXGO;180;1312
2010_02_27;pubblicazione;1451;COKO;90;4926
2010_02_27;rimozione;1038
2010_02_27;rimozione;1598
2010_02_27;rimozione;1833
2010_02_28;catasto;2058;ALKN;300;4652
2010_02_28;pubblicazione;562;AJCP;200;6503
2010_02_28;pubblicazione;630;FNXG;50;9297
2010_02_28;pubblicazione;664;AHKE;90;4124
2010_02_28;pubblicazione;760;DECO;90;1634
2010_02_28;pubblicazione;993;AERN;150;6016
2010_02_28;pubblicazione;1619;FKAI;150;6962
2010_02_28;pubblicazione;1913;CVBU;120;2709
2010_02_28;rimozione;1101
2010_02_28;rimozione;1810
2010_02_28;rimozione;1981
2010_03_01;pubblicazione;66;EPLP;90;8486
2010_03_01;pubblicazione;126;EUME;50;4211
2010_03_01;pubblicazione;217;FGSS;300;5729
2010_03_01;pubblicazione;369;DKBD;150;2550
2010_03_01;pubblicazione;548;DTWX;120;4010
2010_03_01;pubblicazione;741;DFWU;50;3920
2010_03_01;pubblicazione;837;DKWB;180;6127
2010_03_01;pubblicazione;856;CBYF;200;5087
2010_03_01;pubblicazione;904;DQUO;150;8502
2010_03_01;pubblicazione;1473;CQKG;120;6966
2010_03_01;pubblicazione;1934;EXOY;120;9437
2010_03_01;pubblicazione;1940;CMPJ;180;5403
2010_03_01;rimozione;121
2010_03_01;rimozione;822
2010_03_01;rimozione;1249
2010_03_01;rimozione;1695
2010_03_01;rimozione;1887
2010_03_02;pubblicazione;119;CCRG;120;4095
2010_03_02;pubblicazione;288;GAGX;90;5613
2010_03_02;pubblicazione;462;ECXV;180;2938
2010_03_02;pubblicazione;550;FQHH;150;5340
2010_03_02;pubblicazione;738;BOXA;120;6067
2010_03_02;pubblicazione;747;FWTB;120;5573
2010_03_02;pubblicazione;1177;CUWK;180;7370
2010_03_02;pubblicazione;1557;FLBB;100;9754
2010_03_02;pubblicazione;1674;BXOX;300;3625
2010_03_02;pubblicazione;1748;ATCD;200;3014
2010_03_02;pubblicazione;1764;BMDE;150;8187
2010_03_02;pubblicazione;1957;FODR;50;7275
2010_03_02;rimozione;263
2010_03_02;rimozione;915
2010_03_02;rimozione;1192
2010_03_02;rimozione;1363
2010_03_02;rimozione;1700
2010_03_03;pubblicazione;262;EJUU;300;7683
2010_03_03;pubblicazione;268;BGXM;150;9562
2010_03_03;pubblicazione;472;CPIP;150;8062
2010_03_03;pubblicazione;501;ASQA;50;9656
2010_03_03;pubblicazione;734;CDBO;180;9872
2010_03_03;pubblicazione;759;DIMW;180;3397
2010_03_03;pubblicazione;764;BDJI;200;7440
2010_03_03;pubblicazione;927;EVCE;300;3500
2010_03_03;pubblicazione;947;AKJU;300;4928
2010_03_03;pubblicazione;1049;EVKP;300;3296
2010_03_03;pubblicazione;1536;BOWL;200;4902
2010_03_03;pubblicazione;1543;AEHU;90;1474
2010_03_03;pubblicazione;1990;BDWH;90;1256
2010_03_03;rimozione;323
2010_03_03;rimozione;420
2010_03_03;rimozione;709
2010_03_03;rimozione;1028
2010_03_03;rimozione;1112
2010_03_03;rimozione;1138
2010_03_03;rimozione;1941
2010_03_04;catasto;6348;CDMN;180;6867
2010_03_04;pubblicazione;179;AHFJ;180;8575
2010_03_04;pubblicazione;276;ENQN;120;6019
2010_03_04;pubblicazione;296;FXAR;100;2773
2010_03_04;pubblicazione;392;CLWE;100;4111
2010_03_04;pubblicazione;473;BUOV;90;7311
2010_03_04;pubblicazione;621;CFGX;90;3710
2010_03_04;pubblicazione;678;BKWF;200;2910
2010_03_04;pubblicazione;683;DQAK;100;5754
2010_03_04;pubblicazione;781;DUAR;50;2742
2010_03_04;pubblicazione;807;CPUY;150;1058
2010_03_04;pubblicazione;1133;DLHI;150;5346
2010_03_04;pubblicazione;1365;CSSY;200;5577
2010_03_04;pubblicazione;1540;FYOC;120;9564
2010_03_04;pubblicazione;1825;ATGT;90;9835
2010_03_04;rimozione;45
2010_03_04;rimozione;195
2010_03_04;rimozione;620
2010_03_04;rimozione;738
2010_03_04;rimozione;1343
2010_03_05;pubblicazione;34;CMXM;90;6045
2010_03_05;pubblicazione;68;BDRN;180;5222
2010_03_05;pubblicazione;246;BVPR;100;8247
2010_03_05;pubblicazione;290;BQXM;300;4535
2010_03_05;pubblicazione;618;BWQM;200;8477
2010_03_05;pubblicazione;1053;AIFH;300;6078
2010_03_05;pubblicazione;1150;DPIK;90;1610
2010_03_05;pubblicazione;1256;AASV;300;9920
2010_03_05;pubblicazione;1293;ACNV;300;7021
2010_03_05;pubblicazione;1304;AWON;100;8271
2010_03_05;pubblicazione;1407;AAEJ;200;4156
2010_03_05;pubblicazione;1546;DRNY;100;1718
2010_03_05;pubblicazione;1600;AUTF;50;1173
2010_03_05;pubblicazione;1656;DKJW;300;6881
2010_03_05;rimozione;57
2010_03_05;rimozione;84
2010_03_05;rimozione;224
2010_03_05;rimozione;550
2010_03_05;rimozione;617
2010_03_05;rimozione;964
2010_03_05;rimozione;1134
2010_03_05;rimozione;1925
2010_03_06;catasto;1677;FLTI;150;2054
2010_03_06;catasto;6475;CGVI;50;7396
2010_03_06;catasto;9032;AXNN;120;6956
2010_03_06;pubblicazione;274;BCQO;50;9736
2010_03_06;pubblicazione;534;CIDQ;120;4656
2010_03_06;pubblicazione;631;BVNJ;300;9442
2010_03_06;pubblicazione;698;AMAU;90;1606
2010_03_06;pubblicazione;794;AWRI;120;8632
2010_03_06;pubblicazione;883;BYOV;300;2445
2010_03_06;pubblicazione;949;EXEF;180;4104
2010_03_06;pubblicazione;1200;AKQY;180;8416
2010_03_06;pubblicazione;1281;BUXN;200;6805
2010_03_06;pubblicazione;1550;EIUX;100;8225
2010_03_06;pubblicazione;1851;AXXL;120;7262
2010_03_06;rimozione;25
2010_03_06;rimozione;238
