PMID	title	date	location	doi
15522678	The aetiology, origins, and diagnosis of severe acute respiratory syndrome.	2004 Nov	United States	10.1016/S1473-3099(04)01172-7
15522448	Complete sequences of 3' end coding region for structural protein genes of turkeycoronavirus.	2004 Nov	Netherlands	10.1016/j.virusres.2004.06.003
15522242	Expression of SARS-coronavirus envelope protein in Escherichia coli cells altersmembrane permeability.	2004 Dec 3	United States	10.1016/j.bbrc.2004.10.050
15518805	Differential roles of CCL2 and CCR2 in host defense to coronavirus infection.	2004 Nov 24	United States	10.1016/j.virol.2004.09.006
15518555	Characterization of the heptad repeat regions, HR1 and HR2, and design of afusion core structure model of the spike protein from severe acute respiratorysyndrome (SARS) coronavirus.	2004 Nov 9	United States	10.1021/bi049101q
15514972	Radiological and pulmonary function outcomes of children with SARS.	2004 Dec	United States	10.1002/ppul.20078
15514849	Expression, purification and sublocalization of SARS-CoV nucleocapsid protein ininsect cells.	2004 Nov	China	10.1093/abbs/36.11.754
15508583	Symptoms of infection caused by SARS coronavirus in laboratory mice and guineapigs.	2004 Jul-Aug	United States	10.1023/b:dobs.0000039701.92375.b6
15507657	The nucleoprotein is required for efficient coronavirus genome replication.	2004 Nov	United States	10.1128/JVI.78.22.12683-12688.2004
15507655	Immunization with modified vaccinia virus Ankara-based recombinant vaccineagainst severe acute respiratory syndrome is associated with enhanced hepatitisin ferrets.	2004 Nov	United States	10.1128/JVI.78.22.12672-12676.2004
15507643	Generation of synthetic severe acute respiratory syndrome coronaviruspseudoparticles: implications for assembly and vaccine production.	2004 Nov	United States	10.1128/JVI.78.22.12557-12565.2004
15507608	The severe acute respiratory syndrome coronavirus Nsp15 protein is anendoribonuclease that prefers manganese as a cofactor.	2004 Nov	United States	10.1128/JVI.78.22.12218-12224.2004
15507456	Severe acute respiratory syndrome coronavirus 3C-like proteinase N terminus isindispensable for proteolytic activity but not for enzyme dimerization.Biochemical and thermodynamic investigation in conjunction with moleculardynamics simulations.	2005 Jan 7	United States	10.1074/jbc.M408211200
15507445	Nidovirus sialate-O-acetylesterases: evolution and substrate specificity ofcoronaviral and toroviral receptor-destroying enzymes.	2005 Feb 25	United States	10.1074/jbc.M409683200
15506971	Programmed -1 ribosomal frameshifting in the SARS coronavirus.	2004 Dec	England	10.1042/BST0321081
15504339	Silencing of SARS-CoV spike gene by small interfering RNA in HEK 293T cells.	2004 Nov 26	United States	10.1016/j.bbrc.2004.09.180
15504274	Long-term SARS coronavirus excretion from patient cohort, China.	2004 Oct	United States	10.3201/eid1010.040297
15504263	Laboratory diagnosis of four recent sporadic cases of community-acquired SARS,Guangdong Province, China.	2004 Oct	United States	10.3201/eid1010.040445
15504259	Virus-specific RNA and antibody from convalescent-phase SARS patients dischargedfrom hospital.	2004 Oct	United States	10.3201/eid1010.040026
15503406	SARS during pregnancy, United States.	2004 Sep	United States	10.3201/eid1009.040244
15503403	SARS alert applicability in postoutbreak period.	2004 Aug	United States	10.3201/eid1008.040221
15503397	Estimating SARS incubation period.	2004 Aug	United States	10.3201/eid1008.040284
15503396	SARS transmission and commercial aircraft.	2004 Aug	United States	10.3201/eid1008.040093
15502312	Crystallization and preliminary crystallographic analysis of the fusion core ofthe spike protein of the murine coronavirus mouse hepatitis virus (MHV).	2004 Nov	United States	10.1107/S0907444904020517
15501572	In vitro biochemical and thermodynamic characterization of nucleocapsid proteinof SARS.	2004 Dec 1	Netherlands	10.1016/j.bpc.2004.06.008
15501516	Polyprotein cleavage mechanism of SARS CoV Mpro and chemical modification of theoctapeptide.	2004 Nov	United States	10.1016/j.peptides.2004.06.018
15500287	Changing virulence of the SARS virus: the epidemiological evidence.	2004 Jul	Switzerland	
15498556	Characterization of SARS-CoV main protease and identification of biologicallyactive small molecule inhibitors using a continuous fluorescence-based assay.	2004 Oct 22	England	10.1016/j.febslet.2004.09.026
15498264	[Biological safety management of laboratory of severe acute respiratorysyndrome].	2004 Sep	China	
15498170	SARS-CoV antibody prevalence in all Hong Kong patient contacts.	2004 Sep	United States	10.3201/eid1009.040155
15498156	SARS antibody test for serosurveillance.	2004 Sep	United States	10.3201/eid1009.040101
15498155	Viral loads in clinical specimens and SARS manifestations.	2004 Sep	United States	10.3201/eid1009.040058
15497735	Is New Jersey ready for a resurgence of SARS?	2004 Sep	United States	
15497005	Quantitation of severe acute respiratory syndrome coronavirus genome by real-timepolymerase chain reaction assay using minor groove binder DNA probe technology.	2004 Oct	England	
15496474	CD209L (L-SIGN) is a receptor for severe acute respiratory syndrome coronavirus.	2004 Nov 2	United States	10.1073/pnas.0403812101
15496256	SARS risk perception, knowledge, precautions, and information sources, theNetherlands.	2004 Aug	United States	10.3201/eid1008.040283
15496204	Assessment of synthetic peptides of severe acute respiratory syndrome coronavirusrecognized by long-lasting immunity.	2004 Nov	England	10.1111/j.1399-0039.2004.00314.x
15494274	Effects of early corticosteroid treatment on plasma SARS-associated CoronavirusRNA concentrations in adult patients.	2004 Dec	Netherlands	10.1016/j.jcv.2004.07.006
15493394	Severe acute respiratory syndrome and dentistry: a retrospective view.	2004 Sep	England	10.14219/jada.archive.2004.0405
15492605	Diarrhea in medical care workers with severe acute respiratory syndrome.	2004 Nov-Dec	United States	10.1097/00004836-200411000-00009
15492138	Structure-based discovery of a novel angiotensin-converting enzyme 2 inhibitor.	2004 Dec	United States	10.1161/01.HYP.0000146120.29648.36
15490884	[Genetic variation analysis of SARS coronavirus].	2004 Jun	China	
15490031	Clinicopathology of severe acute respiratory syndrome: an autopsy case report.	2004 Oct	Singapore	
15489171	High-throughput screening identifies inhibitors of the SARS coronavirus mainproteinase.	2004 Oct	United States	10.1016/j.chembiol.2004.08.011
15488951	Molecular characterization of a panel of murine monoclonal antibodies specificfor the SARS-coronavirus.	2005 Jan	England	10.1016/j.molimm.2004.06.032
15488660	Molecular mimicry of ACTH in SARS - implications for corticosteroid treatment andprophylaxis.	2004	United States	10.1016/j.mehy.2004.04.009
15488627	The expression of SARS-CoV M gene in P. Pastoris and the diagnostic utility ofthe expression product.	2004 Dec 1	Netherlands	10.1016/j.jviromet.2004.08.015
15488621	Development of a novel real-time RT-PCR assay with LUX primer for the detectionof swine transmissible gastroenteritis virus.	2004 Dec 1	Netherlands	10.1016/j.jviromet.2004.08.003
15488617	Comprehensive detection and identification of human coronaviruses, including theSARS-associated coronavirus, with a single RT-PCR assay.	2004 Dec 1	Netherlands	10.1016/j.jviromet.2004.07.008
15486843	Contamination, disinfection, and cross-colonization: are hospital surfacesreservoirs for nosocomial infection?	2004 Oct 15	United States	10.1086/424667
15484283	Evaluation of a peptide-based enzyme immunoassay for anti-SARS coronavirus IgGantibody.	2004 Dec	United States	10.1002/jmv.20207
15482205	Novel and re-emerging respiratory infections.	2004 Jun	England	10.1586/14787210.2.3.405
15481914	[Seroepidemiological study of coronavirus infection in children and adults in St.Petersburg].	2004 Jul-Aug	Russia (Federation)	
15480857	Testing the hypothesis of a recombinant origin of the SARS-associatedcoronavirus.	2005 Jan	Austria	10.1007/s00705-004-0413-9
15479853	DC-SIGN and DC-SIGNR interact with the glycoprotein of Marburg virus and the Sprotein of severe acute respiratory syndrome coronavirus.	2004 Nov	United States	10.1128/JVI.78.21.12090-12095.2004
15479796	Intracellular localization and protein interactions of the gene 1 protein p28during mouse hepatitis virus replication.	2004 Nov	United States	10.1128/JVI.78.21.11551-11562.2004
15478079	Natural course of severe acute respiratory syndrome-associated coronavirusimmunoglobulin after infection.	2004 Nov 1	United States	10.1086/424573
15477089	Construct design, biophysical, and biochemical characterization of the fusioncore from mouse hepatitis virus (a coronavirus) spike protein.	2004 Nov	United States	10.1016/j.pep.2004.08.005
15476870	Interferon-beta and interferon-gamma synergistically inhibit the replication ofsevere acute respiratory syndrome-associated coronavirus (SARS-CoV).	2004 Nov 10	United States	10.1016/j.virol.2004.08.011
15474781	Deadly viral syndrome mimics.	2004 Nov	United States	10.1016/j.emc.2004.05.005
15474623	Medical treatment of viral pneumonia including SARS in immunocompetent adult.	2004 Nov	England	10.1016/j.jinf.2004.07.010
15474494	Receptor-binding domain of SARS-CoV spike protein induces highly potentneutralizing antibodies: implication for developing subunit vaccine.	2004 Nov 12	United States	10.1016/j.bbrc.2004.09.106
15474492	Immunological, structural, and preliminary X-ray diffraction characterizations ofthe fusion core of the SARS-coronavirus spike protein.	2004 Nov 12	United States	10.1016/j.bbrc.2004.09.116
15474466	A novel auto-cleavage assay for studying mutational effects on the active site ofsevere acute respiratory syndrome coronavirus 3C-like protease.	2004 Nov 12	United States	10.1016/j.bbrc.2004.09.088
15474033	Efficient assembly and release of SARS coronavirus-like particles by aheterologous expression system.	2004 Oct 8	England	10.1016/j.febslet.2004.09.009
15472864	Temporal relationship of viral load, ribavirin, interleukin (IL)-6, IL-8, andclinical progression in patients with severe acute respiratory syndrome.	2004 Oct 1	United States	10.1086/423808
15472304	Longitudinal study of viruses associated with canine infectious respiratorydisease.	2004 Oct	United States	10.1128/JCM.42.10.4524-4529.2004
15470596	Antibody World Summit 2004-SRI Conference 19-21 July 2004, Philadelphia, PA, USA.	2004 Sep	England	
15470595	American Society for Virology-23rd annual meeting. Vaccines and antiviral agents10-14 July 2004, Montreal Canada.	2004 Sep	England	
15462288	Interaction between genomes of infectious bronchitis and Newcastle diseaseviruses studied by reverse transcription-polymerase chain reaction.	2004	Slovakia	
15461436	Multi-phase approach to eradicate enzootic mouse coronavirus infection.	2004 Sep	United States	
15461435	Persistent shedding of mouse hepatitis virus in mouse lines selected for geneticdifferences in alcohol sensitivity.	2004 Sep	United States	
15460954	Severe acute respiratory syndrome surveillance in Australia.	2004	Australia	
15459728	Globalization and risks to health.	2004 Oct	England	10.1038/sj.embor.7400226
15457667	Effect of intranasal vaccination against bovine enteric coronavirus on theoccurrence of respiratory tract disease in a commercial backgrounding feedlot.	2004 Sep 1	United States	10.2460/javma.2004.225.726
24966663	Palindromes in SARS and Other Coronaviruses.	2004 Fall	United States	10.1287/ijoc.1040.0087
15454694	Recombinant viral sialate-O-acetylesterases.	2004	United States	10.1023/B:GLYC.0000043292.64358.f1
15452268	Efficient replication of severe acute respiratory syndrome coronavirus in mousecells is limited by murine angiotensin-converting enzyme 2.	2004 Oct	United States	10.1128/JVI.78.20.11429-11433.2004
15452265	Resolution of primary severe acute respiratory syndrome-associated coronavirusinfection requires Stat1.	2004 Oct	United States	10.1128/JVI.78.20.11416-11421.2004
15452262	Macaque model for severe acute respiratory syndrome.	2004 Oct	United States	10.1128/JVI.78.20.11401-11404.2004
15452254	Small molecules blocking the entry of severe acute respiratory syndromecoronavirus into host cells.	2004 Oct	United States	10.1128/JVI.78.20.11334-11339.2004
15451471	Detecting specific cytotoxic T lymphocytes against SARS-coronavirus with DimerXHLA-A2:Ig fusion protein.	2004 Nov	United States	10.1016/j.clim.2004.07.004
15451470	Detection of antibodies against SARS-CoV in serum from SARS-infected donors withELISA and Western blot.	2004 Nov	United States	10.1016/j.clim.2004.07.003
15451189	Application of real-time PCR for testing antiviral compounds against Lassa virus,SARS coronavirus and Ebola virus in vitro.	2004 Sep	Netherlands	10.1016/j.antiviral.2004.05.001
15450755	Specific antibody secreting cells from chickens can be detected by three days andmemory B cells by three weeks post-infection with the avian respiratorycoronavirus.	2005	United States	10.1016/j.dci.2004.06.009
15450134	The spike protein of severe acute respiratory syndrome (SARS) is cleaved in virusinfected Vero-E6 cells.	2004 Oct	England	10.1038/sj.cr.7290240
15449910	[Current topics on SARS coronavirus].	2004 Jun	Japan	10.2222/jsv.54.97
15448374	Protective humoral responses to severe acute respiratory syndrome-associatedcoronavirus: implications for the design of an effective protein-based vaccine.	2004 Oct	England	10.1099/vir.0.80111-0
