PMID	title	date	location	doi
26608252	Seasonality and selective trends in viral acute respiratory tract infections.	2016 Jan	United States	10.1016/j.mehy.2015.11.005
26607834	Inferring the hosts of coronavirus using dual statistical models based onnucleotide composition.	2015 Nov 26	England	10.1038/srep17155
26603048	Retrospective testing and case series study of porcine delta coronavirus in U.S.swine herds.	2016 Jan 1	Netherlands	10.1016/j.prevetmed.2015.10.018
26602207	Sensitivity of porcine epidemic diarrhea virus (PEDV) to pH and heat treatment inthe presence or absence of porcine plasma.	2015 Dec 31	Netherlands	10.1016/j.vetmic.2015.10.010
26602089	Middle East respiratory syndrome coronavirus shows poor replication butsignificant induction of antiviral responses in human monocyte-derivedmacrophages and dendritic cells.	2016 Feb	England	10.1099/jgv.0.000351
26601605	A lesson learned from the MERS outbreak in South Korea in 2015.	2016 Mar	England	10.1016/j.jhin.2015.10.004
26597880	Dipeptidyl Peptidase 4 Distribution in the Human Respiratory Tract: Implicationsfor the Middle East Respiratory Syndrome.	2016 Jan	United States	10.1016/j.ajpath.2015.09.014
26597631	Transmission of SARS and MERS coronaviruses and influenza virus in healthcaresettings: the possible role of dry surface contamination.	2016 Mar	England	10.1016/j.jhin.2015.08.027
26595650	Epidemiology of 11 respiratory RNA viruses in a cohort of hospitalized childrenin Riyadh, Saudi Arabia.	2016 Jun	United States	10.1002/jmv.24435
26592814	X-ray structure and inhibition of the feline infectious peritonitis virus 3C-likeprotease: Structural implications for drug design.	2015 Nov 15	England	10.1016/j.bmcl.2015.10.023
26592501	Rapid Optical Cavity PCR.	2016 Jan 7	Germany	10.1002/adhm.201500708
26591666	[Selection of disposable personal protective equipment for work with samplescontaining highly pathogenic microorganisms].	2015	Poland	
26590688	Influenza virus emitted by naturally-infected hosts in a healthcare setting.	2015 Dec	Netherlands	10.1016/j.jcv.2015.11.002
26590069	Surveillance for severe acute respiratory infections in Southern Arizona,2010-2014.	2016 May	England	10.1111/irv.12360
26589736	[The Middle East respiratory syndrome coronavirus].	2015 Dec 21	Spain	10.1016/j.medcli.2015.09.014
26589657	Is the Saudi public aware of Middle East respiratory syndrome?	2016 May-Jun	England	10.1016/j.jiph.2015.10.003
26589292	Experimental infection of a US spike-insertion deletion porcine epidemic diarrheavirus in conventional nursing piglets and cross-protection to the original USPEDV infection.	2015 Nov 20	England	10.1186/s13567-015-0278-9
26588869	Epidemiological factors associated to spread of porcine epidemic diarrhea inJapan.	2016 Jan 1	Netherlands	10.1016/j.prevetmed.2015.11.002
26587388	An optimised method for the production of MERS-CoV spike expressing viralpseudotypes.	2015	Netherlands	10.1016/j.mex.2015.09.003
26587081	Identify-Isolate-Inform: A Modified Tool for Initial Detection and Management ofMiddle East Respiratory Syndrome Patients in the Emergency Department.	2015 Sep	United States	10.5811/westjem.2015.7.27915
26586344	Spatial and temporal epidemiology of porcine epidemic diarrhea (PED) in theMidwest and Southeast regions of the United States.	2016 Jan 1	Netherlands	10.1016/j.prevetmed.2015.11.003
26585962	First complete genome sequence of European turkey coronavirus suggests complexrecombination history related with US turkey and guinea fowl coronaviruses.	2016 Jan	England	10.1099/jgv.0.000338
26584511	Insectivorous bats carry host specific astroviruses and coronaviruses acrossdifferent regions in Germany.	2016 Jan	Netherlands	10.1016/j.meegid.2015.11.010
26584230	Isolation of Porcine Epidemic Diarrhea Virus during Outbreaks in South Korea,2013-2014.	2015 Dec	United States	10.3201/eid2112.150437
26584223	Asymptomatic MERS-CoV Infection in Humans Possibly Linked to Infected DromedariesImported from Oman to United Arab Emirates, May 2015.	2015 Dec	United States	10.3201/eid2112.151132
26584185	Porcine Deltacoronavirus in Mainland China.	2015 Dec	United States	10.3201/eid2112.150283
26584081	Porcine Epidemic Diarrhea Virus among Farmed Pigs, Ukraine.	2015 Dec	United States	10.3201/eid2112.150272
26583829	Kinetics of Serologic Responses to MERS Coronavirus Infection in Humans, SouthKorea.	2015 Dec	United States	10.3201/eid2112.151421
26583433	Characteristics of Traveler with Middle East Respiratory Syndrome, China, 2015.	2015 Dec	United States	10.3201/eid2112.151232
26581471	Glial response in the central nervous system of cats with feline infectiousperitonitis.	2016 Dec	England	10.1177/1098612X15615906
26579480	Interactions among SARS-CoV accessory proteins revealed by bimolecularfluorescence complementation assay.	2015 Sep	Netherlands	10.1016/j.apsb.2015.05.002
26573211	Modeling [(18)F]-FDG lymphoid tissue kinetics to characterize nonhuman primateimmune response to Middle East respiratory syndrome-coronavirus aerosolchallenge.	2015 Dec	Germany	10.1186/s13550-015-0143-x
26572934	Structural basis for the development of SARS 3CL protease inhibitors from apeptide mimic to an aza-decaline scaffold.	2016 Nov 4	United States	10.1002/bip.22773
26572912	Evidence for zoonotic origins of Middle East respiratory syndrome coronavirus.	2016 Feb	England	10.1099/jgv.0.000342
26571785	[The Cutting-edge of Medicine; A recent trend of emerging infections: MERS andAvian influenza A (H7N9)].	2015 Jan 10	Japan	10.2169/naika.104.114
26566382	Infection with Middle East respiratory syndrome coronavirus.	2015 Fall	Canada	
26565003	Viral Shedding and Antibody Response in 37 Patients With Middle East RespiratorySyndrome Coronavirus Infection.	2016 Feb 15	United States	10.1093/cid/civ951
26564711	[A review on the epidemiology of Middle East Respiratory Syndrome].	2015 Jul	China	
26562748	Role of mechanical ventilation in the airborne transmission of infectious agentsin buildings.	2016 Oct	England	10.1111/ina.12267
26559930	Clinical implications of and lessons learnt from external assessment of Mers-CoVdiagnostics.	2016	England	10.1586/14737159.2016.1116943
26559484	Self-reactive CD4(+) T cells activated during viral-induced demyelination do notprevent clinical recovery.	2015 Nov 11	England	10.1186/s12974-015-0426-1
26559384	Causes of endogenous uveitis in cats presented to referral clinics in NorthCarolina.	2016 Jul	England	10.1111/vop.12324
26557177	A rare cause of acute flaccid paralysis: Human coronaviruses.	2015 Jul-Sep	India	10.4103/1817-1745.165716
26556276	Human Coronavirus 229E Remains Infectious on Common Touch Surface Materials.	2015 Nov 10	United States	10.1128/mBio.01697-15
26555424	[Epidemiology, diagnosis and treatment of Middle East respiratory syndrome].	2015 Jul	China	
26552116	Preparing for respiratory disease outbreaks.	2015 Sep	United States	10.1016/s0001-2092(15)00709-7
26552008	A SARS-like cluster of circulating bat coronaviruses shows potential for humanemergence.	2015 Dec	United States	10.1038/nm.3985
26551660	Emergence of novel nephropathogenic infectious bronchitis viruses currentlycirculating in Chinese chicken flocks.	2016	England	10.1080/03079457.2015.1118435
26546678	Antiviral Cystine Knot alpha-Amylase Inhibitors from Alstonia scholaris.	2015 Dec 25	United States	10.1074/jbc.M115.654855
26545254	Cleavage of a Neuroinvasive Human Respiratory Virus Spike Glycoprotein byProprotein Convertases Modulates Neurovirulence and Virus Spread within theCentral Nervous System.	2015	United States	10.1371/journal.ppat.1005261
26544710	Ultrasensitive Detection of RNA and DNA Viruses Simultaneously Using DuplexUNDP-PCR Assay.	2015	United States	10.1371/journal.pone.0141545
26542199	Structure-based virtual screening and experimental validation of the discovery ofinhibitors targeted towards the human coronavirus nucleocapsid protein.	2016 Jan	England	10.1039/c5mb00582e
26539018	Middle East Respiratory Syndrome Coronavirus Superspreading Event Involving 81Persons, Korea 2015.	2015 Nov	Korea (South)	10.3346/jkms.2015.30.11.1701
26538277	Comparison of serological assays in human Middle East respiratory syndrome(MERS)-coronavirus infection.	2015	Sweden	10.2807/1560-7917.ES.2015.20.41.30042
26537549	Epidemiology and vaccine of porcine epidemic diarrhea virus in China: amini-review.	2016 Mar	Japan	10.1292/jvms.15-0446
26536463	Presence of antibodies but no evidence for circulation of MERS-CoV in dromedarieson the Canary Islands, 2015.	2015	Sweden	10.2807/1560-7917.ES.2015.20.37.30019
26535787	Knowledge, attitudes and practices concerning Middle East respiratory syndromeamong Umrah and Hajj pilgrims in Samsun, Turkey, 2015.	2015	Sweden	10.2807/1560-7917.ES.2015.20.38.30023
26535655	Sequence and phylogenetic analyses of the M and N genes of porcine epidemicdiarrhea virus (PEDV) strains in Anhui Province, China.	2015 Oct 28	Brazil	10.4238/2015.October.28.2
26531166	Porcine epidemic diarrhea virus ORF3 gene prolongs S-phase, facilitates formationof vesicles and promotes the proliferation of attenuated PEDV.	2015 Dec	United States	10.1007/s11262-015-1257-y
26527871	Respiratory infectious phenotypes in acute exacerbation of COPD: an aid to lengthof stay and COPD Assessment Test.	2015	New Zealand	10.2147/COPD.S92160
26524966	The role of host genetic factors in respiratory tract infectious diseases:systematic review, meta-analyses and field synopsis.	2015 Nov 3	England	10.1038/srep16119
26524904	[Sequencing and Phylogenetic Analyses of Structural and Accessory Proteins ofMiddle East Respiratory Syndrome Coronavirus from the First Imported Case inChina, 2015].	2015 Jul	China	
26520931	Molecular and antigenic characterization of bovine Coronavirus circulating inArgentinean cattle during 1994-2010.	2015 Dec 31	Netherlands	10.1016/j.vetmic.2015.10.017
28616468	Absence of MERS-CoV antibodies in feral camels in Australia: Implications for thepathogen's origin and spread.	2015 Dec	Netherlands	10.1016/j.onehlt.2015.10.003
26519254	The imperative to develop a human vaccine for the Hendra virus in Australia.	2015	United States	10.3402/iee.v5.29619
26517422	Reply: Middle East Respiratory Syndrome: A Concern.	2015 Nov 1	United States	10.1164/rccm.201507-1485LE
26517421	Middle East Respiratory Syndrome: A Concern.	2015 Nov 1	United States	10.1164/rccm.201507-1357LE
26514843	Differential effect of cholesterol on type I and II feline coronavirus infection.	2016 Jan	Austria	10.1007/s00705-015-2655-0
26513244	Identification of the Mechanisms Causing Reversion to Virulence in an AttenuatedSARS-CoV for the Design of a Genetically Stable Vaccine.	2015 Oct	United States	10.1371/journal.ppat.1005215
26512711	Human coronaviruses in severe acute respiratory infection (SARI) cases insouthwest India.	2016 Jan	United States	10.1002/jmv.24296
26512689	Comparative Genomic Analysis of Classical and Variant VirulentParental/Attenuated Strains of Porcine Epidemic Diarrhea Virus.	2015 Oct 23	Switzerland	10.3390/v7102891
26512679	Middle East Respiratory Syndrome and Medical Students: Letter from China.	2015 Oct 23	Switzerland	10.3390/ijerph121013289
26511714	Throat and nasal swabs for molecular detection of respiratory viruses in acutepharyngitis.	2015 Oct 29	England	10.1186/s12985-015-0408-z
26510269	Application of RT-Bst to enhance detection of pathogenic viruses of therespiratory tract.	2015	England	10.1080/09674845.2015.11666809
26502873	Do citation trends reflect epidemiologic patterns? Assessing MRSA, emerging andre-emerging pathogens, 1963-2014.	2015 Oct 26	England	10.1186/s12879-015-1182-7
26499043	Arterivirus RNA-dependent RNA polymerase: Vital enzymatic activity remainselusive.	2016 Jan	United States	10.1016/j.virol.2015.10.002
26493654	Strengthening epidemiologic investigation of infectious diseases in Korea:lessons from the Middle East Respiratory Syndrome outbreak.	2015	Korea (South)	10.4178/epih/e2015040
26494165	Molecular detection and Smoothing spline clustering of the IBV strains detectedin China during 2011-2012.	2016 Jan 4	Netherlands	10.1016/j.virusres.2015.10.015
26493082	MERS = SARS?	2015 Oct	China	10.12809/hkmj154626
26492620	Prokaryotic Expression of Truncated S1 Protein of Porcine Epidemic Diarrhea Virusand Production of Monoclonal Antibodies to Recombinant Protein.	2015 Oct	United States	10.1089/mab.2015.0014
26492219	Combination therapy with lopinavir/ritonavir, ribavirin and interferon-alpha forMiddle East respiratory syndrome.	2016	England	10.3851/IMP3002
26490484	Authors' reply to Waldron and Doherty.	2015 Oct 21	England	10.1136/bmj.h5545
26489957	Low public health risk of MERS-CoV in people returning from the Hajj.	2015 Oct 21	England	10.1136/bmj.h5543
26488869	Mortality Risk Factors for Middle East Respiratory Syndrome Outbreak, SouthKorea, 2015.	2015 Nov	United States	10.3201/eid2111.151231
26488745	Middle East Respiratory Syndrome in 3 Persons, South Korea, 2015.	2015 Nov	United States	10.3201/eid2111.151016
26488195	Association of Higher MERS-CoV Virus Load with Severe Disease and Death, SaudiArabia, 2014.	2015 Nov	United States	10.3201/eid2111.150764
26487711	Reconstitution of the receptor-binding motif of the SARS coronavirus.	2015 Dec	England	10.1093/protein/gzv052
26486634	Middle East Respiratory Syndrome Coronavirus Causes Multiple Organ Damage andLethal Disease in Mice Transgenic for Human Dipeptidyl Peptidase 4.	2016 Mar 1	United States	10.1093/infdis/jiv499
26484549	Molecular Epidemiology of Hospital Outbreak of Middle East Respiratory Syndrome,Riyadh, Saudi Arabia, 2014.	2015 Nov	United States	10.3201/eid2111.150944
26483999	Antiviral Treatment Guidelines for Middle East Respiratory Syndrome.	2015 Sep	Korea (South)	10.3947/ic.2015.47.3.212
26482289	Molecular and antigenic characteristics of Massachusetts genotype infectiousbronchitis coronavirus in China.	2015 Dec 31	Netherlands	10.1016/j.vetmic.2015.10.003
26482053	A disparate subset of double-negative T cells contributes to the outcome ofmurine fulminant viral hepatitis via effector molecule fibrinogen-like protein 2.	2016 Apr	United States	10.1007/s12026-015-8727-0
26481732	Lucky China: Efficient Prevention from Middle East Respiratory Syndrome and itsBeyond.	2015 Oct 20	China	10.4103/0366-6999.167292
26478163	Epidemiology of Avian Infectious Bronchitis Virus Genotypes in Iran (2010-2014).	2015 Sep	United States	10.1637/11091-041515-ResNote.1
26478154	Evaluating Protection Against Infectious Bronchitis Virus by Clinical Signs,Ciliostasis, Challenge Virus Detection, and Histopathology.	2015 Sep	United States	10.1637/11026-012415-Reg.1
26477934	Molecular characterization of pig epidemic diarrhoea viruses isolated in Japanfrom 2013 to 2014.	2015 Dec	Netherlands	10.1016/j.meegid.2015.10.017
26477731	Cardiac problem and MERS.	2015 Oct	Turkey	10.5152/AnatolJCardiol.2015.6602
