PMID	title	date	location	doi
20460833	A novel genotype of avian infectious bronchitis virus isolated in Japan in 2009.	2010 Oct	Japan	10.1292/jvms.10-0080
20458159	Production of specific antibodies against SARS-coronavirus nucleocapsid proteinwithout cross reactivity with human coronaviruses 229E and OC43.	2010 Jun	Korea (South)	10.4142/jvs.2010.11.2.165
20451228	Immune response of AA broilers to IBV H120 vaccine and sodium new houttuyfonate.	2010 Dec	England	10.1016/j.rvsc.2010.04.010
20444893	Functional and genetic studies of the substrate specificity of coronavirusinfectious bronchitis virus 3C-like proteinase.	2010 Jul	United States	10.1128/JVI.02490-09
20439937	Abdominal ultrasonographic findings associated with feline infectiousperitonitis: a retrospective review of 16 cases.	2010 May-Jun	United States	10.5326/0460152
20435659	Upper-respiratory viral infection, biomarkers, and COPD exacerbations.	2010 Oct	United States	10.1378/chest.09-2225
20433759	A multiplex reverse transcription-nested polymerase chain reaction for detectionand differentiation of wild-type and vaccine strains of canine distemper virus.	2010 May 1	England	10.1186/1743-422X-7-86
20427532	Exchange of the coronavirus replicase polyprotein cleavage sites alters proteasespecificity and processing.	2010 Jul	United States	10.1128/JVI.00752-10
20427526	Murine coronavirus induces type I interferon in oligodendrocytes throughrecognition by RIG-I and MDA5.	2010 Jul	United States	10.1128/JVI.00016-10
20421945	In vitro reconstitution of SARS-coronavirus mRNA cap methylation.	2010 Apr 22	United States	10.1371/journal.ppat.1000863
20420403	Mutation of Asn28 disrupts the dimerization and enzymatic activity of SARS3CL(pro) .	2010 May 25	United States	10.1021/bi1002585
20419824	Detection of novel respiratory viruses from influenza-like illness in thePhilippines.	2010 May	United States	10.1002/jmv.21763
20393227	Clinical features and molecular epidemiology of coronavirus-HKU1-associatedcommunity-acquired pneumonia.	2009 Dec	China	
20393222	Prevalence of SARS-CoV antibody in all Hong Kong patient contacts.	2009 Dec	China	
20393221	Comparative host gene transcription by microarray analysis early after infectionof the Huh7 cell line by SARS coronavirus and human coronavirus 229E.	2009 Dec	China	
20393220	Viral loads in clinical specimens and SARS manifestations.	2009 Dec	China	
20393218	Epidemiology of SARS in the 2003 Hong Kong epidemic.	2009 Dec	China	
20393209	Correlation of clinical outcomes and radiographic features in SARS patients.	2009 Dec	China	
20393207	Functional roles of 3a protein in the pathogenesis of SARS.	2009 Dec	China	
20393205	SARS diagnosis, monitoring and prognostication by SARS-coronavirus RNA detection.	2009 Dec	China	
20393204	Immunogenetic studies in SARS: developing a clinical prognostic profile forsevere diseases.	2009 Dec	China	
20414714	Rapid differentiation of vaccine strain and Chinese field strains oftransmissible gastroenteritis virus by restriction fragment length polymorphismof the N gene.	2010 Aug	United States	10.1007/s11262-010-0481-8
20410676	A serological survey of canine respiratory coronavirus and canine influenza virusin Korean dogs.	2010 Sep	Japan	10.1292/jvms.10-0067
20410265	Role of mouse hepatitis virus (MHV) receptor murine CEACAM1 in the resistance ofmice to MHV infection: studies of mice with chimeric mCEACAM1a and mCEACAM1b.	2010 Jul	United States	10.1128/JVI.02680-09
20409735	Lipoteichoic acid from Staphylococcus aureus exacerbates respiratory disease inporcine respiratory coronavirus-infected pigs.	2011 May	England	10.1016/j.tvjl.2010.03.001
20409593	Nitric oxide is elicited and inhibits viral replication in pigs infected withporcine respiratory coronavirus but not porcine reproductive and respiratorysyndrome virus.	2010 Aug 15	Netherlands	10.1016/j.vetimm.2010.03.022
20409569	The envelope protein of severe acute respiratory syndrome coronavirus interactswith the non-structural protein 3 and is ubiquitinated.	2010 Jul 5	United States	10.1016/j.virol.2010.03.015
20408407	A multiplex reverse transcriptase-PCR assay for the genotyping of avianinfectious bronchitis viruses.	2010 Mar	United States	10.1637/8954-060609-Reg.1
20408308	The lessons of SARS in Hong Kong.	2010 Feb	England	10.7861/clinmedicine.10-1-50
20406307	Effect of mucosal and systemic immunization with virus-like particles of severeacute respiratory syndrome coronavirus in mice.	2010 Jun	England	10.1111/j.1365-2567.2010.03231.x
22331307	[Virus detection, clinical signs, and laboratory findings in dogs with acutehemorrhagic diarrhea: a retrospective study of 935 cases].	2010	Germany	
20401893	Mechanistic study of the reaction of thiol-containing enzymes withalpha,beta-unsaturated carbonyl substrates by computation and chemoassays.	2010 Jun 7	Germany	10.1002/cmdc.201000020
20398710	Structural and functional analysis of the hemagglutinin-esterase of infectioussalmon anaemia virus.	2010 Aug	Netherlands	10.1016/j.virusres.2010.03.020
20392858	Quantitative proteomics analysis reveals BAG3 as a potential target to suppresssevere acute respiratory syndrome coronavirus replication.	2010 Jun	United States	10.1128/JVI.00213-10
20390564	Viral respiratory diseases (ILT, aMPV infections, IB): are they ever undercontrol?	2010 Feb	England	10.1080/00071660903541378
20390548	Induction of eggshell apex abnormalities in broiler breeder hens.	2010 Apr	England	10.1080/03079451003657637
20390547	Efficacy of infectious bronchitis virus vaccinations in the field: associationbetween the alpha-IBV IgM response, protection and vaccine applicationparameters.	2010 Apr	England	10.1080/03079451003604639
20390537	Detection and molecular characterization of enteric viruses in breeder turkeys.	2010 Feb	England	10.1080/03079450903490289
20387489	[Characterization of human coronavirus 229E infection among patients withrespiratory symptom in Beijing, Oct-Dec, 2007].	2009 Oct	China	
20386712	SARS-CoV pathogenesis is regulated by a STAT1 dependent but a type I, II and IIIinterferon receptor independent mechanism.	2010 Apr 8	United States	10.1371/journal.ppat.1000849
20378004	Identification of SARS-COV spike protein-derived and HLA-A2-restricted human CTLepitopes by using a new muramyl dipeptidederivative adjuvant.	2010 Jan-Mar	England	10.1177/039463201002300115
20375784	Occupational respiratory infections.	2010 May	United States	10.1097/MCP.0b013e328338639b
20374001	A 219-mer CHO-expressing receptor-binding domain of SARS-CoV S protein inducespotent immune responses and protective immunity.	2010 Apr	United States	10.1089/vim.2009.0090
20373999	A novel B-cell epitope of avian infectious bronchitis virus N protein.	2010 Apr	United States	10.1089/vim.2009.0094
20371333	Mutation of Glu-166 blocks the substrate-induced dimerization of SARS coronavirusmain protease.	2010 Apr 7	United States	10.1016/j.bpj.2009.12.4272
20370625	The pathogenesis of murine coronavirus infection of the central nervous system.	2010	United States	10.1615/critrevimmunol.v30.i2.20
20369302	Pathogenesis of murine coronavirus in the central nervous system.	2010 Sep	United States	10.1007/s11481-010-9202-2
20367503	Use of phylogenetics in the molecular epidemiology and evolutionary studies ofviral infections.	2010 Jan-Feb	England	10.3109/10408361003633318
20362494	Human coronaviruses are uncommon in patients with gastrointestinal illness.	2010 Jun	Netherlands	10.1016/j.jcv.2010.03.007
20362004	A protein chip designed to differentiate visually antibodies in chickens whichwere infected by four different viruses.	2010 Aug	Netherlands	10.1016/j.jviromet.2010.03.021
20360268	A novel construction of genome space with biological geometry.	2010 Jun	England	10.1093/dnares/dsq008
20359516	CD209 (DC-SIGN) -336A>G promoter polymorphism and severe acute respiratorysyndrome in Hong Kong Chinese.	2010 Jul	United States	10.1016/j.humimm.2010.03.006
20357099	Murine coronavirus delays expression of a subset of interferon-stimulated genes.	2010 Jun	United States	10.1128/JVI.00211-10
20352075	Is systems biology the key to preventing the next pandemic?	2009 Nov 1	England	10.2217/fvl.09.53
20350196	Coronavirus survival on healthcare personal protective equipment.	2010 May	United States	10.1086/652452
20350162	Respiratory virus pneumonia after hematopoietic cell transplantation (HCT):associations between viral load in bronchoalveolar lavage samples, viral RNAdetection in serum samples, and clinical outcomes of HCT.	2010 May 1	United States	10.1086/651662
20347384	Burden of disease due to human coronavirus NL63 infections and periodicity ofinfection.	2010 Jun	Netherlands	10.1016/j.jcv.2010.02.023
20338784	Evaluation of the sensitivity of PCR methods for the detection of extraneousagents and comparison with in vivo testing.	2010 May	England	10.1016/j.biologicals.2010.01.002
20338429	Associations between bovine coronavirus and bovine respiratory syncytial virusinfections and animal performance in Swedish dairy herds.	2010 Apr	United States	10.3168/jds.2009-2511
20337224	Infectivity of severe acute respiratory syndrome during its incubation period.	2009 Dec	China	10.1016/S0895-3988(10)60008-6
20336714	The route of inoculation determines the tissue tropism of modified vacciniaTiantan expressing the spike glycoprotein of SARS-CoV in mice.	2010 May	United States	10.1002/jmv.21667
20335495	Identification of key amino acid residues required for horseshoe batangiotensin-I converting enzyme 2 to function as a receptor for severe acuterespiratory syndrome coronavirus.	2010 Jul	England	10.1099/vir.0.020172-0
20335250	Lambda interferon renders epithelial cells of the respiratory andgastrointestinal tracts resistant to viral infections.	2010 Jun	United States	10.1128/JVI.00272-10
20331640	Cell permeabilization by poliovirus 2B viroporin triggers bystanderpermeabilization in neighbouring cells through a mechanism involving gapjunctions.	2010 Aug	England	10.1111/j.1462-5822.2010.01460.x
20308420	Understanding stress-induced immunosuppression: exploration of cytokine andchemokine gene profiles in chicken peripheral leukocytes.	2010 Apr	England	10.3382/ps.2009-00483
20307574	Priming with a DNA vaccine and boosting with an inactivated vaccine enhance theimmune response against infectious bronchitis virus.	2010 Jul	Netherlands	10.1016/j.jviromet.2010.03.016
20302715	[Analysis of human coronavirus NL63 in 690 children with acute respiratoryinfection in Shanton].	2010 Jan	China	
20299165	Evolution of infectious bronchitis virus in Taiwan: characterisation of RNArecombination in the nucleocapsid gene.	2010 Aug 26	Netherlands	10.1016/j.vetmic.2010.02.027
20237226	Sites of feline coronavirus persistence in healthy cats.	2010 Jul	England	10.1099/vir.0.020214-0
20233673	Detection of human coronaviruses in children with acute gastroenteritis.	2010 May	Netherlands	10.1016/j.jcv.2010.02.013
20231782	Induction of interferon-gamma-inducible protein 10 by SARS-CoV infection,interferon alfacon 1 and interferon inducer in human bronchial epithelial Calu-3cells and BALB/c mice.	2010 Mar 9	England	10.3851/IMP1477
20229183	Molecular characterization of a Chinese vaccine strain of transmissiblegastroenteritis virus: mutations that may contribute to attenuation.	2010 Jun	United States	10.1007/s11262-010-0467-6
20228108	Effects of air temperature and relative humidity on coronavirus survival onsurfaces.	2010 May	United States	10.1128/AEM.02291-09
20224169	Indirect ELISA and indirect immunofluorescent antibody assay for detecting theantibody against murine norovirus S7 in mice.	2010	Japan	10.1538/expanim.59.47
20224103	An outbreak of canine coronavirus in puppies in a Greek kennel.	2010 Mar	United States	10.1177/104063871002200231
20221421	Murine Coronavirus Cell Type Dependent Interaction with the Type I InterferonResponse.	2009 Dec 1	Switzerland	10.3390/v1030689
20219540	Immunogenicity and protective efficacy of a replication-defective infectiousbronchitis virus vaccine using an adenovirus vector and administered in ovo.	2010 Jun	Netherlands	10.1016/j.jviromet.2010.02.019
20218879	Dual interference with novel genes mfgl2 and mTNFR1 ameliorates murine hepatitisvirus type 3-induced fulminant hepatitis in BALB/cJ mice.	2010 Aug	United States	10.1089/hum.2009.177
20218330	[Cell entry mechanisms of coronaviruses].	2009 Dec	Japan	10.2222/jsv.59.215
20217155	Identification of SARS-like coronaviruses in horseshoe bats (Rhinolophushipposideros) in Slovenia.	2010 Apr	Austria	10.1007/s00705-010-0612-5
20217154	Trypsin-induced hemagglutination activity of porcine epidemic diarrhea virus.	2010 Apr	Austria	10.1007/s00705-010-0620-5
20215723	Prevalence of antibodies against transmissible gastroenteritis virus and porcinerespiratory coronavirus among pigs in six regions in Japan.	2010 Jul	Japan	10.1292/jvms.09-0377
20215721	A simple and rapid strip test for detection of antibodies to avian infectiousbronchitis virus.	2010 Jul	Japan	10.1292/jvms.09-0528
20208000	Regulatory T cells inhibit T cell proliferation and decrease demyelination inmice chronically infected with a coronavirus.	2010 Apr 15	United States	10.4049/jimmunol.0903918
20205658	Study on the influences of palindromes in protein coding sequences on the foldingrates of peptide chains.	2010 Jul	Netherlands	10.2174/092986610791306652
