TIME;CUSTOMER;OPERATION;EXTRA1;EXTRA2
01:42:02;990;ADD;39;1
01:42:19;545;ADD;18;5
01:42:27;532;CHECKOUT
01:42:28;918;ADD;22;8
01:42:30;180;CHECKOUT
01:42:41;417;DROP;2;8
01:42:50;7;DROP;15;1
01:42:53;836;ADD;57;8
01:43:05;649;ADD;44;6
01:43:34;223;ADD;35;9
01:43:52;795;ADD;38;8
01:44:06;493;DROP;33;7
01:44:07;439;ADD;30;5
01:44:07;825;DROP;11;1
01:44:15;216;ADD;36;4
01:44:16;690;ADD;51;8
01:44:22;660;ADD;24;7
01:44:26;827;DROP;17;1
01:44:37;43;ADD;27;6
01:44:38;260;ADD;41;5
01:44:44;111;CHECKOUT
01:45:15;652;ADD;43;5
01:45:16;926;ADD;22;5
01:45:18;922;CHECKOUT
01:45:19;0;ADD;44;9
01:45:40;661;CHECKOUT
01:45:41;386;CHECKOUT
01:45:58;797;ADD;35;9
01:46:07;946;ADD;9;8
01:46:09;853;DROP;56;5
01:46:10;54;ADD;43;1
01:46:10;803;ADD;23;1
01:46:11;162;ADD;41;8
01:46:21;363;DROP;0;3
01:46:36;737;ADD;28;5
01:46:48;454;ADD;55;7
01:47:03;817;DROP;37;2
01:47:10;86;CHECKOUT
01:47:19;133;DROP;41;2
01:47:19;223;DROP;35;7
01:47:40;871;ADD;47;9
01:47:43;839;ADD;11;2
01:47:50;414;CHECKOUT
01:47:58;317;ADD;0;6
01:47:58;707;ADD;29;7
01:47:58;935;ADD;3;9
01:47:59;946;CHECKOUT
01:48:02;693;CHECKOUT
01:48:19;349;ADD;53;6
01:48:27;439;DROP;30;2
01:48:34;977;CHECKOUT
01:48:51;555;DROP;12;1
01:49:05;871;CHECKOUT
01:49:14;836;ADD;57;4
01:49:15;690;ADD;40;5
01:49:16;825;ADD;35;3
01:49:18;488;ADD;49;9
01:49:45;9;ADD;10;9
01:49:53;720;ADD;17;2
01:50:01;306;CHECKOUT
01:50:11;317;ADD;0;4
01:50:15;535;ADD;8;2
01:50:17;634;ADD;52;4
01:50:22;591;ADD;39;4
01:50:24;863;ADD;53;7
01:50:28;884;ADD;40;5
01:50:32;918;DROP;22;3
01:50:35;558;DROP;48;1
01:50:40;48;DROP;22;5
01:50:43;591;CHECKOUT
01:50:46;717;ADD;3;1
01:50:50;87;ADD;43;7
01:50:56;595;ADD;31;1
01:51:00;911;CHECKOUT
01:51:02;993;DROP;30;4
01:51:07;694;ADD;37;9
01:51:15;998;ADD;50;6
01:51:17;590;DROP;3;4
01:51:20;381;ADD;50;3
01:51:20;552;ADD;0;3
01:51:35;948;CHECKOUT
01:51:37;3;DROP;47;1
01:51:45;227;ADD;30;7
01:51:57;425;ADD;12;6
01:51:59;381;DROP;50;1
01:52:09;535;ADD;8;1
01:52:09;561;ADD;58;9
01:52:14;227;ADD;30;2
01:52:15;227;ADD;20;7
01:52:20;227;DROP;20;6
01:52:27;228;ADD;9;5
01:52:29;227;ADD;20;6
01:52:33;227;CHECKOUT
01:52:34;54;CHECKOUT
01:52:41;381;ADD;13;6
01:52:49;658;CHECKOUT
01:52:54;561;ADD;50;6
01:53:04;913;ADD;52;9
01:53:15;381;ADD;13;4
01:53:20;315;ADD;39;1
01:53:25;279;ADD;6;3
01:53:28;29;ADD;5;6
01:53:40;381;ADD;40;4
01:53:43;314;ADD;42;1
01:53:46;990;DROP;39;1
01:53:56;219;ADD;0;9
01:54:10;827;ADD;21;7
01:54:38;235;CHECKOUT
01:54:39;618;ADD;12;2
01:54:44;845;ADD;51;6
01:54:58;649;DROP;44;2
01:55:18;315;ADD;52;7
01:55:18;420;ADD;29;2
01:55:19;998;ADD;53;2
01:55:24;598;ADD;1;4
01:55:25;913;DROP;52;4
01:55:29;400;ADD;24;9
01:55:30;731;ADD;33;8
01:55:32;317;ADD;37;6
01:55:38;597;ADD;0;3
01:55:54;998;DROP;53;1
01:55:58;990;ADD;39;8
01:56:13;438;ADD;16;9
01:56:18;381;ADD;40;5
01:56:40;600;ADD;43;8
01:56:42;291;CHECKOUT
01:56:45;890;ADD;31;7
01:56:47;3;CHECKOUT
01:56:49;918;ADD;35;3
01:56:52;28;ADD;59;2
01:56:52;649;ADD;33;7
01:57:04;30;ADD;0;8
01:57:07;352;ADD;25;3
01:57:07;647;ADD;25;7
01:57:08;555;ADD;12;9
01:57:18;390;ADD;29;5
01:57:19;552;DROP;0;2
01:57:20;595;ADD;7;8
01:57:24;875;ADD;46;7
01:57:26;315;ADD;52;9
01:57:33;707;ADD;56;7
01:57:35;555;CHECKOUT
01:57:44;327;ADD;6;4
01:57:45;862;ADD;40;7
01:57:46;317;DROP;37;3
01:57:55;545;ADD;18;4
01:58:00;797;ADD;38;8
01:58:04;317;ADD;34;9
01:58:06;162;CHECKOUT
01:58:16;649;CHECKOUT
01:58:21;381;CHECKOUT
01:58:21;999;DROP;25;5
01:58:26;145;CHECKOUT
01:58:30;998;ADD;53;5
01:58:53;721;ADD;44;7
01:59:01;921;ADD;25;7
01:59:18;873;DROP;49;6
01:59:22;847;ADD;38;9
01:59:31;545;ADD;40;6
01:59:36;509;ADD;47;6
01:59:40;918;DROP;35;1
01:59:42;509;ADD;47;5
01:59:49;556;ADD;10;5
01:59:49;589;ADD;21;3
01:59:53;70;ADD;2;9
01:59:58;856;ADD;58;2
02:00:01;862;CHECKOUT
02:00:14;947;CHECKOUT
02:00:15;509;CHECKOUT
02:00:19;211;ADD;29;5
02:00:31;211;DROP;29;3
02:00:44;239;DROP;17;3
02:00:45;845;DROP;51;4
02:00:46;314;DROP;42;1
02:00:48;239;CHECKOUT
02:00:56;797;CHECKOUT
02:00:59;425;DROP;12;2
02:01:03;913;ADD;52;6
02:01:05;731;DROP;33;7
02:01:06;742;ADD;38;2
02:01:20;856;ADD;58;3
02:01:25;535;ADD;29;2
02:01:29;485;ADD;51;7
02:01:30;493;ADD;33;7
02:01:32;901;ADD;34;3
02:01:40;998;CHECKOUT
02:01:43;597;CHECKOUT
02:01:45;999;ADD;25;3
02:01:56;419;ADD;25;7
02:01:59;756;ADD;57;5
02:02:18;845;ADD;32;7
02:02:38;803;ADD;23;3
02:02:44;570;ADD;0;7
02:02:45;875;DROP;46;5
02:02:48;873;ADD;32;7
02:02:54;70;DROP;2;7
02:02:58;28;ADD;59;8
02:03:02;208;ADD;41;6
02:03:15;588;ADD;19;7
02:03:17;75;CHECKOUT
02:03:27;582;DROP;43;1
02:03:33;742;DROP;38;1
02:03:37;400;ADD;24;3
02:03:47;9;DROP;10;3
02:04:12;836;ADD;56;9
02:04:23;153;DROP;34;3
02:04:29;228;ADD;59;7
02:04:29;317;DROP;34;7
02:04:41;811;DROP;31;1
02:04:48;355;ADD;22;9
02:04:48;382;ADD;18;6
02:04:55;875;ADD;43;4
02:05:13;679;ADD;10;7
02:05:16;400;ADD;34;3
02:05:20;320;ADD;28;5
02:05:27;853;ADD;41;3
02:05:39;582;CHECKOUT
02:05:52;999;ADD;6;4
02:06:15;845;ADD;32;7
02:06:22;679;DROP;10;2
02:06:38;214;ADD;49;9
02:06:55;705;ADD;4;5
02:06:59;721;DROP;44;6
02:07:03;598;DROP;1;4
02:07:05;213;ADD;47;9
02:07:11;745;ADD;25;3
02:07:12;652;DROP;43;2
02:07:22;355;ADD;22;2
02:07:42;570;CHECKOUT
02:07:47;260;DROP;41;2
02:07:48;255;CHECKOUT
02:07:50;760;ADD;47;4
02:07:59;679;ADD;10;7
02:08:01;894;ADD;19;5
02:08:03;845;ADD;38;7
02:08:04;454;ADD;45;6
02:08:05;875;DROP;43;3
02:08:06;716;CHECKOUT
02:08:08;319;ADD;59;1
02:08:10;4;ADD;38;4
02:08:11;425;ADD;12;2
02:08:18;43;DROP;27;2
02:08:39;467;ADD;4;8
02:08:50;873;DROP;32;2
02:08:52;737;ADD;28;2
02:08:56;717;ADD;44;9
02:08:57;760;ADD;35;4
02:08:58;502;ADD;46;3
02:09:04;602;CHECKOUT
02:09:16;7;ADD;15;6
02:09:16;974;ADD;45;7
02:09:20;731;ADD;33;6
02:09:23;48;ADD;22;9
02:09:40;681;ADD;26;7
02:09:42;229;ADD;35;8
02:09:42;314;ADD;42;4
02:09:48;390;ADD;15;2
02:09:57;450;ADD;44;2
02:10:11;400;DROP;34;2
02:10:13;575;ADD;11;8
02:10:16;953;ADD;41;9
02:10:43;541;ADD;48;4
02:10:48;921;DROP;25;6
02:10:53;731;CHECKOUT
02:10:57;875;ADD;21;5
02:11:02;229;ADD;34;6
02:11:21;836;DROP;56;8
02:11:22;43;ADD;27;1
02:11:37;314;ADD;51;4
02:11:43;856;CHECKOUT
02:11:57;70;ADD;34;6
02:11:58;558;ADD;41;7
02:12:01;64;ADD;27;4
02:12:03;211;CHECKOUT
02:12:06;369;ADD;56;3
02:12:11;491;ADD;30;8
02:12:17;446;ADD;54;8
02:12:22;552;ADD;48;6
02:12:23;795;ADD;38;2
02:12:28;317;ADD;34;3
02:12:33;778;ADD;43;9
02:12:35;625;ADD;24;9
02:12:44;853;DROP;41;1
02:12:47;477;ADD;59;7
02:12:50;70;ADD;9;6
02:12:52;172;ADD;32;7
02:12:52;259;ADD;58;5
02:12:52;898;ADD;22;6
02:12:55;369;DROP;56;2
02:12:59;105;ADD;17;9
02:12:59;845;ADD;38;5
02:13:09;631;ADD;25;2
02:13:11;100;ADD;8;7
02:13:12;679;ADD;17;5
02:13:13;136;ADD;26;5
02:13:15;561;DROP;50;6
02:13:16;187;DROP;25;4
02:13:16;258;DROP;23;7
02:13:24;317;CHECKOUT
02:13:29;589;DROP;21;2
02:13:32;295;ADD;15;1
02:13:41;500;ADD;25;6
02:13:44;687;ADD;30;6
02:13:47;219;ADD;55;2
02:13:49;238;ADD;35;7
02:13:53;283;ADD;27;2
02:14:04;506;ADD;38;6
02:14:04;886;ADD;26;6
02:14:10;260;CHECKOUT
02:14:46;279;DROP;6;1
02:14:49;457;ADD;44;7
02:14:50;100;ADD;8;6
02:14:52;151;ADD;43;1
02:14:55;80;ADD;52;5
02:15:02;588;DROP;19;4
02:15:09;819;ADD;44;4
02:15:10;495;ADD;3;2
02:15:20;732;DROP;16;2
02:15:23;556;ADD;28;8
02:15:25;4;DROP;38;1
02:15:25;845;CHECKOUT
02:15:30;215;ADD;29;3
02:15:31;93;ADD;50;6
02:15:42;575;ADD;20;4
02:15:45;363;ADD;0;4
02:15:48;535;ADD;29;6
02:15:54;216;DROP;36;3
02:16:11;446;ADD;17;3
02:16:12;541;ADD;50;6
02:16:13;873;ADD;32;1
02:16:16;355;CHECKOUT
02:16:19;314;DROP;51;2
02:16:27;55;ADD;17;7
02:16:27;67;ADD;40;2
02:16:31;875;DROP;21;4
02:16:32;634;DROP;52;1
02:16:36;847;ADD;55;7
02:16:53;424;ADD;19;2
02:16:57;489;DROP;30;1
02:17:03;4;ADD;2;5
02:17:03;545;ADD;40;6
02:17:07;0;ADD;39;9
02:17:12;315;CHECKOUT
02:17:21;0;DROP;39;9
02:17:26;898;DROP;22;2
02:17:27;849;ADD;13;8
02:17:34;442;ADD;45;9
02:17:45;607;ADD;8;5
02:18:05;424;DROP;19;1
02:18:07;394;ADD;34;9
02:18:20;849;DROP;13;3
02:18:20;926;DROP;22;3
02:18:21;819;ADD;10;3
02:18:25;77;ADD;38;1
02:18:25;320;ADD;28;6
02:18:32;756;ADD;57;5
02:18:38;327;ADD;6;9
02:18:41;541;DROP;50;2
02:18:42;535;ADD;12;7
02:18:43;223;ADD;13;1
02:18:52;960;CHECKOUT
02:19:00;679;ADD;51;6
02:19:01;698;CHECKOUT
02:19:06;667;ADD;5;1
02:19:08;464;ADD;44;7
02:19:12;173;ADD;19;8
02:19:12;890;DROP;31;1
02:19:16;173;DROP;19;1
02:19:17;363;ADD;5;3
02:19:18;295;ADD;8;3
02:19:20;173;CHECKOUT
02:19:24;397;ADD;34;9
02:19:29;760;ADD;36;9
02:19:31;229;DROP;34;1
02:19:44;924;ADD;5;9
02:19:54;335;ADD;2;5
02:19:55;394;DROP;34;7
02:20:06;805;ADD;15;2
02:20:09;229;ADD;34;1
02:20:11;993;ADD;30;3
02:20:13;121;ADD;14;4
02:20:13;314;CHECKOUT
02:20:14;28;CHECKOUT
02:20:14;873;ADD;17;6
02:20:16;385;DROP;29;3
02:20:23;279;ADD;14;3
02:20:25;727;ADD;20;7
02:20:28;60;ADD;24;9
02:20:34;968;ADD;50;5
02:20:36;157;ADD;35;3
02:20:40;450;DROP;44;1
02:20:41;827;DROP;21;1
02:20:44;55;DROP;17;3
02:20:46;913;ADD;4;5
02:20:50;849;ADD;7;8
02:20:51;450;ADD;44;5
02:20:55;435;ADD;4;5
02:21:02;369;ADD;44;2
02:21:02;535;DROP;12;7
02:21:06;305;DROP;12;1
02:21:07;541;ADD;31;8
02:21:18;30;ADD;0;7
02:21:26;765;ADD;32;3
02:21:41;112;ADD;8;7
02:21:45;363;DROP;5;2
02:21:51;268;CHECKOUT
02:21:53;578;ADD;53;7
02:21:54;923;DROP;8;1
02:21:55;30;ADD;40;8
02:21:57;390;DROP;15;2
02:21:59;299;ADD;4;3
02:22:02;363;ADD;17;6
02:22:04;707;DROP;56;2
02:22:04;811;ADD;31;5
02:22:06;395;ADD;40;6
02:22:07;541;DROP;31;6
02:22:09;400;CHECKOUT
02:22:12;628;ADD;1;6
02:22:19;981;ADD;45;1
02:22:29;628;CHECKOUT
02:22:30;424;ADD;19;1
02:22:33;219;ADD;15;8
02:22:37;238;ADD;35;1
02:22:48;875;ADD;21;8
02:22:54;92;ADD;15;6
02:23:01;479;ADD;14;2
02:23:07;563;CHECKOUT
02:23:11;688;DROP;45;1
02:23:23;439;CHECKOUT
02:23:32;360;ADD;56;4
02:23:34;420;DROP;29;1
02:23:35;819;ADD;10;3
02:23:39;838;ADD;9;6
02:23:40;827;ADD;21;6
02:23:46;395;DROP;40;5
02:23:51;435;ADD;4;1
02:23:56;672;ADD;56;2
02:24:10;7;ADD;29;2
02:24:28;622;ADD;14;5
02:24:30;990;CHECKOUT
02:24:31;339;ADD;34;6
02:24:32;652;CHECKOUT
02:24:33;556;CHECKOUT
02:24:34;575;DROP;20;2
02:24:37;352;DROP;25;1
02:24:38;817;CHECKOUT
02:24:42;394;ADD;34;8
02:24:44;935;ADD;59;6
02:24:49;717;DROP;44;2
02:24:53;525;ADD;22;4
02:24:59;157;DROP;35;2
02:25:00;634;ADD;14;9
02:25:05;457;ADD;42;3
02:25:06;208;ADD;42;9
02:25:21;976;ADD;3;7
02:25:21;993;CHECKOUT
02:25:30;132;ADD;39;5
02:25:31;819;CHECKOUT
02:25:38;908;DROP;8;6
02:25:51;426;ADD;20;2
02:25:52;210;CHECKOUT
02:25:53;895;ADD;10;6
02:26:02;493;CHECKOUT
02:26:03;450;ADD;51;4
02:26:07;618;DROP;12;1
02:26:16;558;ADD;41;6
02:26:17;426;CHECKOUT
02:26:30;545;ADD;32;1
02:26:33;575;ADD;20;7
02:26:48;36;ADD;38;4
02:26:52;383;ADD;42;5
02:27:17;968;CHECKOUT
02:27:36;779;ADD;48;2
02:27:44;435;CHECKOUT
02:27:47;100;CHECKOUT
02:27:50;827;ADD;36;9
02:27:52;717;ADD;44;9
02:27:58;394;ADD;50;6
02:28:03;87;CHECKOUT
02:28:04;450;DROP;51;1
02:28:16;230;DROP;58;1
02:28:19;395;ADD;19;6
02:28:19;446;CHECKOUT
02:28:20;36;CHECKOUT
02:28:25;369;ADD;44;5
02:28:33;679;DROP;51;5
02:28:36;935;DROP;59;4
02:28:37;179;ADD;56;7
02:28:38;965;ADD;35;2
02:28:46;450;ADD;51;1
02:28:51;214;DROP;49;4
02:28:54;805;DROP;15;1
02:28:59;577;DROP;0;7
02:28:59;707;CHECKOUT
02:29:02;318;ADD;10;9
02:29:04;424;ADD;39;9
02:29:05;340;ADD;42;5
02:29:23;385;ADD;10;7
02:29:25;229;ADD;32;3
02:29:28;502;DROP;46;2
02:29:31;214;ADD;49;5
02:29:36;318;ADD;11;3
02:29:40;607;ADD;37;5
02:29:47;576;ADD;3;5
02:29:50;385;ADD;10;4
02:29:53;178;ADD;49;5
02:30:02;577;ADD;25;2
02:30:04;742;ADD;3;2
02:30:07;571;ADD;44;6
02:30:22;424;DROP;39;1
02:30:31;849;DROP;7;5
02:30:33;525;ADD;0;4
02:30:41;188;ADD;44;7
02:30:42;847;DROP;55;1
02:30:43;712;DROP;36;1
02:30:52;541;ADD;31;5
02:30:56;229;DROP;32;2
02:30:59;318;ADD;11;7
02:31:01;52;ADD;39;3
02:31:03;318;CHECKOUT
02:31:05;738;ADD;30;6
02:31:06;350;DROP;49;1
02:31:06;679;CHECKOUT
02:31:11;588;CHECKOUT
02:31:13;103;ADD;2;5
02:31:20;875;CHECKOUT
02:31:26;672;ADD;23;7
02:31:29;41;ADD;5;1
02:31:31;766;ADD;44;9
02:31:36;457;CHECKOUT
02:31:39;836;ADD;12;1
02:31:45;0;ADD;39;4
02:31:55;65;ADD;28;6
02:31:55;678;DROP;33;3
02:32:00;733;ADD;32;8
02:32:03;41;DROP;5;1
02:32:12;634;ADD;14;9
02:32:15;773;ADD;36;7
02:32:16;394;DROP;50;4
02:32:21;976;ADD;46;8
02:32:26;498;CHECKOUT
02:32:30;571;DROP;44;4
02:32:45;847;CHECKOUT
02:32:51;450;ADD;1;9
02:32:57;133;ADD;41;4
02:33:00;394;ADD;50;9
02:33:06;383;ADD;42;6
02:33:06;760;DROP;36;8
02:33:11;310;ADD;29;9
02:33:11;450;DROP;1;6
02:33:11;884;CHECKOUT
02:33:26;489;ADD;34;4
02:33:30;41;ADD;5;7
02:33:32;41;CHECKOUT
02:33:34;219;ADD;15;9
02:33:36;805;ADD;15;8
02:33:41;70;ADD;9;3
02:33:44;65;ADD;28;3
02:33:49;395;DROP;19;4
02:33:51;953;DROP;41;5
02:33:51;976;ADD;46;3
02:33:52;764;ADD;5;1
02:33:57;65;ADD;32;9
02:34:02;535;ADD;12;4
02:34:04;485;ADD;51;2
02:34:11;214;CHECKOUT
02:34:15;124;ADD;5;2
02:34:17;369;ADD;58;3
02:34:19;0;CHECKOUT
02:34:19;590;ADD;3;4
02:34:27;622;ADD;17;2
02:34:31;479;ADD;14;9
02:34:34;607;DROP;37;2
02:34:36;622;CHECKOUT
02:34:37;778;DROP;43;1
02:34:59;223;DROP;13;1
02:35:19;618;CHECKOUT
02:35:22;105;ADD;36;3
02:35:25;576;DROP;3;1
02:35:29;925;DROP;40;2
02:35:38;552;ADD;48;3
02:35:38;765;DROP;32;1
02:35:43;238;ADD;12;8
02:35:48;600;DROP;43;3
02:35:49;424;ADD;39;1
02:35:51;363;CHECKOUT
02:35:58;27;CHECKOUT
02:35:58;450;ADD;1;9
02:35:59;394;CHECKOUT
02:36:08;720;DROP;17;1
02:36:10;607;CHECKOUT
02:36:17;360;DROP;56;2
02:36:18;732;ADD;24;2
02:36:22;4;CHECKOUT
02:36:23;600;ADD;43;9
02:36:23;863;DROP;53;2
02:36:25;385;CHECKOUT
02:36:31;15;ADD;41;6
02:36:35;192;ADD;45;8
02:36:37;773;ADD;36;4
02:36:49;192;ADD;45;3
02:36:49;773;ADD;32;3
02:36:51;192;ADD;13;2
02:36:53;541;CHECKOUT
02:36:54;514;ADD;12;2
02:37:02;853;ADD;39;3
02:37:10;743;ADD;5;6
02:37:11;148;ADD;57;2
02:37:20;320;CHECKOUT
02:37:24;192;ADD;13;4
02:37:29;267;ADD;4;4
02:37:32;187;ADD;46;4
02:37:36;509;ADD;35;9
02:37:38;535;CHECKOUT
02:37:40;192;CHECKOUT
02:37:42;733;DROP;32;1
02:37:44;11;ADD;21;4
02:37:45;747;ADD;22;6
02:37:51;913;DROP;4;1
02:38:06;687;DROP;30;6
02:38:09;509;ADD;50;3
02:38:13;488;ADD;32;5
02:38:15;63;ADD;11;8
02:38:25;509;DROP;50;1
02:38:30;424;CHECKOUT
02:38:32;238;DROP;12;8
02:38:33;652;ADD;58;3
02:38:34;811;ADD;12;9
02:38:38;172;DROP;32;1
02:38:44;15;DROP;41;4
02:38:46;417;ADD;2;7
02:38:46;827;DROP;36;4
02:38:51;479;ADD;42;4
02:38:54;345;ADD;47;4
02:39:00;677;ADD;21;7
02:39:02;779;ADD;48;3
02:39:13;318;ADD;3;5
02:39:19;904;DROP;10;4
02:39:25;65;DROP;32;8
02:39:29;341;ADD;1;7
02:39:33;805;CHECKOUT
02:39:50;775;ADD;40;7
02:40:00;765;CHECKOUT
02:40:00;821;ADD;36;1
02:40:02;318;DROP;3;1
02:40:04;223;ADD;13;4
02:40:07;778;CHECKOUT
02:40:12;652;DROP;58;1
02:40:13;826;ADD;46;3
02:40:24;503;ADD;15;5
02:40:27;65;ADD;32;7
02:40:27;230;ADD;16;2
02:40:36;491;ADD;13;6
02:40:37;742;DROP;3;1
02:40:42;477;DROP;59;4
02:40:44;429;ADD;17;7
02:40:45;164;ADD;12;2
02:40:48;112;CHECKOUT
02:41:00;24;ADD;14;4
02:41:01;895;DROP;10;1
02:41:02;660;DROP;24;6
02:41:05;697;ADD;11;9
02:41:11;318;ADD;3;1
02:41:12;65;ADD;38;2
02:41:17;380;ADD;3;5
02:41:18;395;ADD;39;8
02:41:23;139;ADD;48;9
02:41:26;509;ADD;44;6
02:41:28;318;ADD;12;6
02:41:29;575;ADD;38;6
02:41:36;739;ADD;41;7
02:41:37;318;ADD;18;2
02:41:39;552;CHECKOUT
02:41:43;61;ADD;24;6
02:42:01;95;ADD;13;9
02:42:01;228;CHECKOUT
02:42:04;442;ADD;45;8
02:42:05;792;ADD;13;7
02:42:27;450;CHECKOUT
02:42:30;63;ADD;11;6
02:42:34;688;ADD;45;6
02:42:45;554;ADD;12;9
02:42:52;271;ADD;0;8
02:42:55;62;ADD;44;4
02:42:57;154;ADD;54;1
02:43:00;70;CHECKOUT
02:43:01;634;CHECKOUT
02:43:02;349;ADD;50;4
02:43:03;775;DROP;40;5
02:43:11;672;ADD;23;4
02:43:11;918;ADD;35;1
02:43:13;760;CHECKOUT
02:43:13;898;CHECKOUT
02:43:16;318;CHECKOUT
02:43:19;139;DROP;48;6
02:43:19;792;ADD;39;4
02:43:22;598;ADD;1;3
02:43:24;652;ADD;58;6
02:43:26;139;ADD;40;2
02:43:33;647;ADD;45;4
02:43:36;792;ADD;39;7
02:43:50;736;DROP;40;3
02:44:02;792;ADD;48;5
02:44:04;775;ADD;40;3
02:44:11;902;ADD;10;6
02:44:14;349;ADD;50;4
02:44:17;275;ADD;9;8
02:44:28;792;CHECKOUT
02:44:33;238;ADD;12;2
02:44:33;996;ADD;49;4
02:44:34;860;ADD;31;5
02:44:43;652;ADD;6;3
02:44:46;139;DROP;40;1
02:44:53;509;DROP;44;5
02:44:56;921;CHECKOUT
02:44:58;902;DROP;10;3
02:45:01;77;ADD;7;5
02:45:05;864;ADD;40;3
02:45:06;889;ADD;27;8
02:45:16;827;ADD;36;3
02:45:19;907;CHECKOUT
02:45:21;860;DROP;31;2
02:45:34;509;CHECKOUT
02:45:37;652;DROP;6;1
02:45:38;139;ADD;40;2
02:45:41;188;DROP;44;3
02:45:48;105;DROP;36;2
02:45:49;29;ADD;5;5
02:46:03;643;ADD;54;9
02:46:18;909;ADD;32;9
02:46:39;65;DROP;38;1
02:46:40;356;ADD;53;4
02:46:41;886;DROP;26;1
02:46:42;289;ADD;53;7
02:46:46;775;ADD;53;1
02:46:48;775;DROP;53;1
02:46:49;853;DROP;39;2
02:46:51;773;DROP;32;1
02:46:55;773;ADD;32;5
02:46:56;132;DROP;39;1
02:46:58;305;ADD;23;4
02:46:58;356;ADD;53;7
02:47:07;652;ADD;6;1
02:47:08;625;ADD;24;8
02:47:10;11;DROP;21;3
02:47:18;356;ADD;58;3
02:47:20;65;CHECKOUT
02:47:21;576;ADD;42;8
02:47:24;369;DROP;58;2
02:47:25;229;ADD;32;6
02:47:28;356;ADD;58;2
02:47:30;219;CHECKOUT
02:47:33;996;DROP;49;1
02:47:35;238;ADD;4;6
02:47:41;571;ADD;53;8
02:47:47;409;ADD;50;9
02:47:50;671;ADD;20;4
02:47:50;996;ADD;39;6
02:47:54;489;ADD;34;8
02:47:58;860;ADD;31;2
02:48:00;623;ADD;26;4
02:48:02;860;ADD;6;4
02:48:03;335;CHECKOUT
02:48:06;996;DROP;39;3
02:48:07;836;DROP;12;1
02:48:14;795;CHECKOUT
02:48:19;733;ADD;25;3
02:48:23;744;ADD;28;4
02:48:27;356;ADD;52;6
02:48:28;999;CHECKOUT
02:48:39;925;ADD;0;4
02:48:44;356;DROP;52;3
02:48:50;890;ADD;0;5
02:48:53;11;ADD;35;9
02:48:54;916;ADD;54;4
02:48:55;149;ADD;14;4
02:49:03;775;ADD;53;6
02:49:04;275;ADD;9;2
02:49:04;349;ADD;16;9
02:49:05;773;CHECKOUT
02:49:18;356;CHECKOUT
02:49:23;737;ADD;17;6
02:49:24;775;CHECKOUT
02:49:30;571;DROP;53;8
02:49:32;577;DROP;25;1
02:49:33;139;ADD;20;2
02:49:38;15;ADD;7;5
02:49:38;901;CHECKOUT
02:50:06;687;ADD;30;9
02:50:08;273;ADD;36;8
02:50:09;109;ADD;49;7
02:50:16;146;ADD;44;9
02:50:26;625;CHECKOUT
02:50:28;105;ADD;36;6
02:50:31;643;ADD;54;6
02:50:31;744;DROP;28;3
02:50:42;170;ADD;44;4
02:50:43;502;ADD;46;4
02:50:46;913;ADD;32;2
02:50:53;378;ADD;28;4
02:51:01;485;ADD;39;3
02:51:07;821;ADD;36;6
02:51:08;632;ADD;33;8
02:51:09;139;DROP;20;2
02:51:22;477;ADD;48;7
02:51:31;827;CHECKOUT
02:51:38;744;ADD;23;4
02:51:45;505;ADD;37;4
02:51:48;468;ADD;27;8
02:51:50;890;DROP;0;2
02:51:54;216;ADD;36;4
02:51:54;514;DROP;12;1
02:51:55;886;ADD;26;7
02:52:07;860;DROP;6;4
02:52:14;382;ADD;1;6
02:52:14;969;ADD;4;4
02:52:16;398;ADD;47;3
02:52:16;742;CHECKOUT
02:52:19;176;ADD;59;6
02:52:19;701;DROP;55;2
02:52:20;229;CHECKOUT
02:52:22;860;ADD;6;4
02:52:23;15;DROP;7;3
02:52:24;15;ADD;7;2
02:52:27;310;DROP;29;5
02:52:28;31;ADD;24;6
02:52:34;30;ADD;40;5
02:52:34;378;DROP;28;2
02:52:44;223;CHECKOUT
02:52:44;643;ADD;21;6
02:52:47;40;ADD;9;3
02:52:47;382;DROP;1;2
02:53:07;602;ADD;43;2
02:53:12;779;CHECKOUT
02:53:15;110;ADD;36;5
02:53:16;69;ADD;51;3
02:53:16;744;CHECKOUT
02:53:30;886;ADD;25;9
02:53:30;890;CHECKOUT
02:53:32;672;ADD;32;3
02:53:46;469;ADD;45;4
02:53:53;687;CHECKOUT
02:53:54;139;ADD;20;3
02:54:02;442;ADD;59;9
02:54:05;610;ADD;38;6
02:54:08;275;ADD;5;5
02:54:08;951;ADD;9;7
02:54:13;571;ADD;53;7
02:54:21;860;ADD;32;7
02:54:24;151;DROP;43;1
02:54:26;275;DROP;5;1
02:54:28;216;ADD;18;2
02:54:38;139;CHECKOUT
02:54:44;221;ADD;39;5
02:54:53;924;ADD;11;5
02:55:00;605;ADD;16;8
02:55:03;77;ADD;7;6
02:55:04;93;ADD;52;8
02:55:04;776;ADD;12;9
02:55:07;74;ADD;9;7
02:55:07;395;DROP;39;3
02:55:11;63;ADD;14;3
02:55:17;864;ADD;29;4
02:55:19;674;ADD;2;4
02:55:20;502;CHECKOUT
02:55:21;652;CHECKOUT
02:55:24;860;DROP;32;1
02:55:31;454;DROP;45;6
02:55:31;838;DROP;9;5
02:55:39;784;ADD;4;3
02:55:41;77;ADD;46;6
02:55:42;990;ADD;48;2
02:55:45;378;ADD;28;1
